t f1 f2 f3 f4 Fsum x y Area del_D del_Fsum abs_delFsum (del_Fsum)(del_D) (abs_del_Fsum)(del_D) sum_abs_del_f (sum_abs_del_f)(del_D)
239.26 12 1 9 49 71 0.10056338 -0.08873239 0.00001130 0.00672775 2 2 0.01345549 0.01345549 2 0.01345549
239.28 11 0 9 48 68 0.10294118 -0.09470588 0.00001130 0.00642934 -3 3 -0.01928803 0.01928803 3 0.01928803
239.30 13 2 10 49 74 0.09459459 -0.08324324 0.00004736 0.01417948 6 6 0.08507685 0.08507685 6 0.08507685
239.32 12 4 11 49 76 0.08473684 -0.08105263 0.00002496 0.01009822 2 2 0.02019644 0.02019644 4 0.04039288
239.34 12 5 14 55 86 0.07813953 -0.08465116 0.00000952 0.00751491 10 10 0.07514911 0.07514911 10 0.07514911
239.36 12 4 9 50 75 0.09146667 -0.08026667 0.00013378 0.01402983 -11 11 -0.15432818 0.15432818 11 0.15432818
239.38 12 1 9 60 82 0.10585366 -0.09560976 0.00004537 0.02103321 7 7 0.14723247 0.14723247 13 0.27343173
239.40 11 1 7 49 68 0.10705882 -0.09058824 0.00004478 0.00516412 -14 14 -0.07229762 0.07229762 14 0.07229762
239.42 6 -1 5 44 54 0.11925926 -0.11407407 0.00002926 0.02646574 -14 14 -0.37052032 0.37052032 14 0.37052032
239.44 6 0 5 43 54 0.11407407 -0.10888889 0.00002926 0.00733296 0 0 0.00000000 0.00000000 2 0.01466592
239.46 8 1 7 38 54 0.09851852 -0.09333333 0.00009578 0.02199888 0 0 0.00000000 0.00000000 10 0.21998878
239.48 8 -1 5 36 48 0.11666667 -0.09916667 0.00011633 0.01906261 -6 6 -0.11437565 0.11437565 6 0.11437565
239.50 13 5 11 49 78 0.08256410 -0.07538462 0.00021862 0.04157608 30 30 1.24728255 1.24728255 30 1.24728255
239.52 10 5 12 48 75 0.07653333 -0.08400000 0.00008204 0.01051642 -3 3 -0.03154925 0.03154925 5 0.05258209
239.54 11 2 11 50 74 0.09081081 -0.09081081 0.00002046 0.01581877 -1 1 -0.01581877 0.01581877 7 0.11073140
239.56 10 4 12 52 78 0.08256410 -0.08974359 0.00000096 0.00831548 4 4 0.03326191 0.03326191 6 0.04989286
239.58 12 3 13 57 85 0.08729412 -0.09058824 0.00000384 0.00480484 7 7 0.03363387 0.03363387 9 0.04324354
239.60 10 4 13 53 80 0.08050000 -0.09100000 0.00001649 0.00680658 -5 5 -0.03403292 0.03403292 7 0.04764609
239.62 9 6 14 50 79 0.06911392 -0.08683544 0.00003784 0.01212379 -1 1 -0.01212379 0.01212379 7 0.08486652
239.64 7 4 12 47 70 0.07600000 -0.09600000 0.00005503 0.01146330 -9 9 -0.10316966 0.10316966 9 0.10316966
239.66 7 1 9 42 59 0.09254237 -0.10203390 0.00020815 0.01760846 -11 11 -0.19369311 0.19369311 11 0.19369311
239.68 4 -2 10 45 57 0.10070175 -0.13017544 0.00013460 0.02930054 -2 2 -0.05860109 0.05860109 10 0.29300543
239.70 2 -1 10 42 53 0.09245283 -0.13471698 0.00010401 0.00941649 -4 4 -0.03766598 0.03766598 6 0.05649896
239.72 5 1 12 47 65 0.08400000 -0.11415385 0.00004291 0.02223270 12 12 0.26679238 0.26679238 12 0.26679238
239.74 7 2 12 49 70 0.08400000 -0.10400000 0.00004226 0.01015385 5 5 0.05076923 0.05076923 5 0.05076923
239.76 7 2 15 50 74 0.07567568 -0.10594595 0.00002171 0.00854875 4 4 0.03419499 0.03419499 4 0.03419499
239.78 8 3 13 52 76 0.08105263 -0.09947368 0.00002473 0.00841438 2 2 0.01682876 0.01682876 6 0.05048629
239.80 7 4 13 49 73 0.07479452 -0.09780822 0.00001504 0.00647593 -3 3 -0.01942780 0.01942780 5 0.03237967
239.82 7 2 13 48 70 0.08000000 -0.10400000 0.00001436 0.00808920 -3 3 -0.02426760 0.02426760 3 0.02426760
239.84 6 2 11 51 70 0.08800000 -0.10800000 0.00004449 0.00894427 0 0 0.00000000 0.00000000 6 0.05366563
239.86 6 1 16 59 82 0.08195122 -0.11609756 0.00012591 0.01010734 12 12 0.12128803 0.12128803 14 0.14150270
239.88 4 -1 9 52 64 0.10500000 -0.12687500 0.00015686 0.02544405 -18 18 -0.45799283 0.45799283 18 0.45799283
239.90 6 0 8 47 61 0.10327869 -0.11245902 0.00011624 0.01451838 -3 3 -0.04355515 0.04355515 9 0.13066546
239.92 8 2 13 55 78 0.08615385 -0.10410256 0.00001384 0.01905493 17 17 0.32393388 0.32393388 17 0.32393388
239.94 8 0 12 55 75 0.09520000 -0.11013333 0.00006031 0.01087212 -3 3 -0.03261637 0.03261637 3 0.03261637
239.96 5 1 13 51 70 0.08400000 -0.11600000 0.00002963 0.01264349 -5 5 -0.06321744 0.06321744 9 0.11379139
239.98 4 0 13 46 63 0.08222222 -0.12222222 0.00004750 0.00647121 -7 7 -0.04529846 0.04529846 7 0.04529846
240.00 6 4 11 43 64 0.07437500 -0.09625000 0.00012235 0.02713181 1 1 0.02713181 0.02713181 11 0.29844993
240.02 8 2 11 44 65 0.08400000 -0.09692308 0.00009449 0.00964851 1 1 0.00964851 0.00964851 5 0.04824253
240.04 4 2 12 54 72 0.08555556 -0.11666667 0.00003779 0.01980477 7 7 0.13863342 0.13863342 15 0.29707162
240.06 5 1 16 60 82 0.08195122 -0.11951220 0.00003783 0.00459220 10 10 0.04592197 0.04592197 12 0.05510636
240.08 3 -1 12 52 66 0.09333333 -0.13151515 0.00004636 0.01654157 -16 16 -0.26466509 0.26466509 16 0.26466509
240.10 2 0 11 42 55 0.08400000 -0.12981818 0.00004636 0.00948635 -11 11 -0.10434984 0.10434984 13 0.12332254
240.12 2 0 11 38 51 0.07960784 -0.12901961 0.00000699 0.00446416 -4 4 -0.01785666 0.01785666 4 0.01785666
240.14 2 1 12 41 56 0.07500000 -0.12500000 0.00000848 0.00611469 5 5 0.03057346 0.03057346 5 0.03057346
240.16 3 0 12 40 55 0.07890909 -0.12472727 0.00003000 0.00391859 -1 1 -0.00391859 0.00391859 3 0.01175578
240.18 4 2 12 38 56 0.07000000 -0.11000000 0.00001745 0.01721233 1 1 0.01721233 0.01721233 5 0.08606167
240.20 5 1 15 49 70 0.07600000 -0.11600000 0.00001440 0.00848528 14 14 0.11879394 0.11879394 16 0.13576450
240.22 5 3 17 50 75 0.06533333 -0.11013333 0.00004135 0.01217356 5 5 0.06086780 0.06086780 5 0.06086780
240.24 5 3 13 44 65 0.07107692 -0.10553846 0.00000192 0.00735538 -10 10 -0.07355384 0.07355384 10 0.07355384
240.26 6 2 15 44 67 0.06895522 -0.10656716 0.00000763 0.00235793 2 2 0.00471586 0.00471586 4 0.00943172
240.28 5 1 13 40 59 0.07355932 -0.11152542 0.00000074 0.00676624 -8 8 -0.05412995 0.05412995 8 0.05412995
240.30 5 2 14 46 67 0.07313433 -0.11074627 0.00000069 0.00088753 8 8 0.00710021 0.00710021 8 0.00710021
240.32 6 2 15 49 72 0.07388889 -0.10888889 0.00000738 0.00200480 5 5 0.01002400 0.01002400 5 0.01002400
240.34 5 1 13 46 65 0.07969231 -0.11415385 0.00000706 0.00783578 -7 7 -0.05485046 0.05485046 7 0.05485046
240.36 6 1 14 49 70 0.08000000 -0.11200000 0.00000689 0.00217571 5 5 0.01087857 0.01087857 5 0.01087857
240.38 5 1 17 52 75 0.07280000 -0.11760000 0.00000342 0.00912140 5 5 0.04560702 0.04560702 7 0.06384982
240.40 6 1 15 50 72 0.07777778 -0.11277778 0.00002873 0.00693052 -3 3 -0.02079156 0.02079156 5 0.03465260
240.42 6 3 14 49 72 0.07388889 -0.10500000 0.00001154 0.00869582 0 0 0.00000000 0.00000000 4 0.03478328
240.44 6 4 15 51 76 0.07000000 -0.10315789 0.00000374 0.00430312 4 4 0.01721246 0.01721246 4 0.01721246
240.46 6 2 14 45 67 0.07313433 -0.10656716 0.00000581 0.00463110 -9 9 -0.04167994 0.04167994 9 0.04167994
240.48 5 1 12 35 53 0.07132075 -0.10830189 0.00001466 0.00250964 -14 14 -0.03513501 0.03513501 14 0.03513501
240.50 6 3 16 42 67 0.06059701 -0.10238806 0.00001251 0.01224630 14 14 0.17144825 0.17144825 14 0.17144825
240.52 4 3 13 40 60 0.06533333 -0.10733333 0.00000741 0.00684751 -7 7 -0.04793260 0.04793260 7 0.04793260
240.54 4 1 11 34 50 0.07280000 -0.11200000 0.00000523 0.00880505 -10 10 -0.08805049 0.08805049 10 0.08805049
240.56 5 4 17 49 75 0.06160000 -0.10640000 0.00003136 0.01252198 25 25 0.31304952 0.31304952 25 0.31304952
240.58 4 2 16 53 75 0.07280000 -0.11760000 0.00007225 0.01583919 0 0 0.00000000 0.00000000 8 0.12671354
240.60 7 2 16 54 79 0.07620253 -0.10810127 0.00000391 0.01008976 4 4 0.04035902 0.04035902 4 0.04035902
240.62 6 2 14 49 71 0.07690141 -0.10845070 0.00000070 0.00078137 -8 8 -0.00625094 0.00625094 8 0.00625094
240.64 6 1 12 51 70 0.08800000 -0.11200000 0.00000865 0.01165231 -1 1 -0.01165231 0.01165231 5 0.05826153
240.66 6 1 13 52 72 0.08555556 -0.11277778 0.00000443 0.00256520 2 2 0.00513040 0.00513040 2 0.00513040
240.68 5 1 10 49 65 0.09261538 -0.11415385 0.00001913 0.00719269 -7 7 -0.05034881 0.05034881 7 0.05034881
240.70 6 2 12 47 67 0.08149254 -0.10656716 0.00007176 0.01346386 2 2 0.02692772 0.02692772 6 0.08078315
240.72 5 1 15 50 71 0.07690141 -0.11633803 0.00003950 0.01079575 4 4 0.04318301 0.04318301 8 0.08636601
240.74 4 0 13 46 63 0.08222222 -0.12222222 0.00003384 0.00793315 -8 8 -0.06346516 0.06346516 8 0.06346516
240.76 7 1 14 50 72 0.08166667 -0.10888889 0.00004017 0.01334490 9 9 0.12010412 0.12010412 9 0.12010412
240.78 6 2 15 51 74 0.07567568 -0.10972973 0.00000862 0.00604971 2 2 0.01209942 0.01209942 4 0.02419884
240.80 6 1 14 49 70 0.08000000 -0.11200000 0.00000527 0.00488405 -4 4 -0.01953619 0.01953619 4 0.01953619
240.82 5 2 14 45 66 0.07212121 -0.11030303 0.00000266 0.00805947 -4 4 -0.03223787 0.03223787 6 0.04835680
240.84 5 2 13 47 67 0.07731343 -0.11074627 0.00000355 0.00521111 1 1 0.00521111 0.00521111 3 0.01563332
240.86 5 2 14 49 70 0.07600000 -0.11200000 0.00000190 0.00181575 3 3 0.00544725 0.00544725 3 0.00544725
240.88 5 1 14 46 66 0.07636364 -0.11454545 0.00000190 0.00257130 -4 4 -0.01028519 0.01028519 4 0.01028519
240.90 5 2 14 49 70 0.07600000 -0.11200000 0.00000463 0.00257130 4 4 0.01028519 0.01028519 4 0.01028519
240.92 5 2 14 45 66 0.07212121 -0.11030303 0.00001947 0.00423376 -4 4 -0.01693503 0.01693503 4 0.01693503
240.94 7 2 13 46 68 0.07823529 -0.10294118 0.00002713 0.00956969 2 2 0.01913937 0.01913937 4 0.03827874
240.96 5 2 15 53 75 0.07653333 -0.11386667 0.00000608 0.01105726 7 7 0.07740082 0.07740082 11 0.12162986
240.98 7 2 17 60 86 0.07813953 -0.11069767 0.00000732 0.00355280 11 11 0.03908081 0.03908081 11 0.03908081
241.00 6 3 18 61 88 0.07318182 -0.11136364 0.00000442 0.00500225 2 2 0.01000449 0.01000449 4 0.02000898
241.02 5 3 16 51 75 0.06906667 -0.11013333 0.00000586 0.00429513 -13 13 -0.05583665 0.05583665 13 0.05583665
241.04 5 3 14 49 71 0.07295775 -0.10845070 0.00001472 0.00423931 -4 4 -0.01695724 0.01695724 4 0.01695724
241.06 5 1 14 46 66 0.07636364 -0.11454545 0.00000478 0.00698184 -5 5 -0.03490919 0.03490919 5 0.03490919
241.08 4 0 13 46 63 0.08222222 -0.12222222 0.00003461 0.00965690 -3 3 -0.02897071 0.02897071 3 0.02897071
241.10 5 1 12 49 67 0.08567164 -0.11492537 0.00004804 0.00807109 4 4 0.03228436 0.03228436 6 0.04842654
241.12 7 2 15 51 75 0.07653333 -0.10640000 0.00003412 0.01249763 8 8 0.09998101 0.09998101 8 0.09998101
241.14 6 1 16 52 75 0.07653333 -0.11386667 0.00000826 0.00746667 0 0 0.00000000 0.00000000 4 0.02986667
241.16 7 2 17 55 81 0.07432099 -0.10888889 0.00002020 0.00544727 6 6 0.03268362 0.03268362 6 0.03268362
241.18 4 1 16 48 69 0.07101449 -0.11971014 0.00003252 0.01131514 -12 12 -0.13578173 0.13578173 12 0.13578173
241.20 5 2 15 44 66 0.06787879 -0.11030303 0.00001626 0.00991597 -3 3 -0.02974791 0.02974791 7 0.06941179
241.22 5 2 13 34 54 0.06222222 -0.10370370 0.00002945 0.00869183 -12 12 -0.10430192 0.10430192 12 0.10430192
241.24 4 1 15 39 59 0.06406780 -0.11627119 0.00002208 0.01270227 5 5 0.06351137 0.06351137 9 0.11432047
241.26 5 2 17 49 73 0.06712329 -0.11315068 0.00002136 0.00436733 14 14 0.06114259 0.06114259 14 0.06114259
241.28 4 1 17 53 75 0.07280000 -0.12133333 0.00000922 0.00995896 2 2 0.01991791 0.01991791 6 0.05975373
241.30 5 2 19 54 80 0.06650000 -0.11550000 0.00003561 0.00858591 5 5 0.04292953 0.04292953 5 0.04292953
241.32 6 4 17 55 82 0.06829268 -0.10585366 0.00001058 0.00981150 2 2 0.01962301 0.01962301 6 0.05886903
241.34 6 2 19 56 83 0.06915663 -0.11301205 0.00000197 0.00721034 1 1 0.00721034 0.00721034 5 0.03605168
241.36 6 2 16 46 70 0.06800000 -0.10800000 0.00006624 0.00514377 -13 13 -0.06686906 0.06686906 13 0.06686906
241.38 2 -2 5 17 22 0.10181818 -0.14000000 0.00015818 0.04655824 -48 48 -2.23479537 2.23479537 48 2.23479537
241.40 2 1 5 20 28 0.08000000 -0.11000000 0.00004050 0.03709492 6 6 0.22256952 0.22256952 6 0.22256952
241.42 3 0 7 23 33 0.08060606 -0.11454545 0.00004357 0.00458568 5 5 0.02292840 0.02292840 7 0.03209976
241.44 2 -1 6 30 37 0.10216216 -0.13243243 0.00017636 0.02801088 4 4 0.11204353 0.11204353 10 0.28010882
241.46 3 2 17 53 75 0.06906667 -0.12133333 0.00001985 0.03490705 38 38 1.32646773 1.32646773 38 1.32646773
241.48 4 1 17 52 74 0.07189189 -0.12108108 0.00000746 0.00283646 -1 1 -0.00283646 0.00283646 3 0.00850939
241.50 5 1 19 47 72 0.06222222 -0.11666667 0.00001254 0.01062966 -2 2 -0.02125931 0.02125931 8 0.08503724
241.52 3 2 16 40 61 0.05737705 -0.11704918 0.00000817 0.00486025 -11 11 -0.05346274 0.05346274 13 0.06318323
241.54 2 2 17 38 59 0.04983051 -0.12101695 0.00002427 0.00852605 -2 2 -0.01705209 0.01705209 4 0.03410419
241.56 4 1 18 47 70 0.06400000 -0.12000000 0.00000352 0.01420594 11 11 0.15626532 0.15626532 13 0.18467719
241.58 5 1 20 55 81 0.06740741 -0.11925926 0.00001214 0.00348699 11 11 0.03835693 0.03835693 11 0.03835693
241.60 5 3 19 55 82 0.06487805 -0.11268293 0.00000090 0.00704598 1 1 0.00704598 0.00704598 3 0.02113793
241.62 6 1 20 52 79 0.06556962 -0.11518987 0.00000794 0.00260059 -3 3 -0.00780176 0.00780176 7 0.01820411
241.64 3 1 17 43 64 0.06125000 -0.12250000 0.00006497 0.00849100 -15 15 -0.12736499 0.12736499 15 0.12736499
241.66 4 3 15 36 58 0.05310345 -0.10620690 0.00003640 0.01821624 -6 6 -0.10929746 0.10929746 12 0.21859492
241.68 3 -1 13 32 47 0.06851064 -0.12808511 0.00000847 0.02675888 -11 11 -0.29434766 0.29434766 11 0.29434766
241.70 4 2 15 35 56 0.05500000 -0.11000000 0.00000276 0.02257451 9 9 0.20317057 0.20317057 9 0.20317057
241.72 4 0 15 35 54 0.06222222 -0.11925926 0.00000519 0.01174284 -2 2 -0.02348569 0.02348569 2 0.02348569
241.74 4 2 15 34 55 0.05345455 -0.10945455 0.00005868 0.01315312 1 1 0.01315312 0.01315312 3 0.03945936
241.76 3 2 19 41 65 0.04953846 -0.11846154 0.00004095 0.00982149 10 10 0.09821488 0.09821488 12 0.11785786
241.78 3 1 18 42 64 0.05687500 -0.12250000 0.00003675 0.00837460 -1 1 -0.00837460 0.00837460 3 0.02512381
241.80 4 2 16 38 60 0.05600000 -0.11200000 0.00004836 0.01053640 -4 4 -0.04214558 0.04214558 8 0.08429116
241.82 4 2 17 34 57 0.04666667 -0.11052632 0.00001930 0.00944896 -3 3 -0.02834688 0.02834688 5 0.04724480
241.84 4 1 17 35 57 0.05157895 -0.11543860 0.00001029 0.00694701 0 0 0.00000000 0.00000000 2 0.01389403
241.86 4 3 17 37 61 0.04819672 -0.10786885 0.00002255 0.00829099 4 4 0.03316395 0.03316395 4 0.03316395
241.88 5 1 17 37 60 0.05600000 -0.11200000 0.00002992 0.00882936 -1 1 -0.00882936 0.00882936 3 0.02648807
241.90 4 0 17 37 58 0.05793103 -0.12068966 0.00004697 0.00890163 -2 2 -0.01780326 0.01780326 2 0.01780326
241.92 3 3 17 36 59 0.04508475 -0.11152542 0.00003048 0.01578006 1 1 0.01578006 0.01578006 5 0.07890030
241.94 3 2 18 36 59 0.04508475 -0.11627119 0.00001027 0.00474576 0 0 0.00000000 0.00000000 2 0.00949153
241.96 4 3 19 42 68 0.04941176 -0.11117647 0.00001027 0.00668425 9 9 0.06015827 0.06015827 9 0.06015827
241.98 3 1 19 36 59 0.04508475 -0.12101695 0.00001648 0.01074980 -9 9 -0.09674816 0.09674816 9 0.09674816
242.00 4 1 15 31 51 0.05215686 -0.11254902 0.00008915 0.01103271 -8 8 -0.08826167 0.08826167 10 0.11032709
242.02 2 4 15 30 51 0.03568627 -0.10705882 0.00006728 0.01736152 0 0 0.00000000 0.00000000 6 0.10416915
242.04 3 1 17 35 56 0.05000000 -0.12000000 0.00004870 0.01929655 5 5 0.09648274 0.09648274 11 0.21226203
242.06 4 2 18 38 62 0.04967742 -0.11290323 0.00004220 0.00710410 6 6 0.04262461 0.04262461 6 0.04262461
242.08 4 0 17 40 61 0.06196721 -0.12163934 0.00001973 0.01507842 -1 1 -0.01507842 0.01507842 5 0.07539211
242.10 4 2 17 39 62 0.05419355 -0.11290323 0.00008429 0.01169400 1 1 0.01169400 0.01169400 3 0.03508200
242.12 2 1 17 33 53 0.04490566 -0.12415094 0.00005245 0.01458684 -9 9 -0.13128160 0.13128160 9 0.13128160
242.14 2 1 17 38 58 0.05310345 -0.12551724 0.00001913 0.00831087 5 5 0.04155433 0.04155433 5 0.04155433
242.16 4 0 18 38 60 0.05600000 -0.12133333 0.00001067 0.00508872 2 2 0.01017745 0.01017745 4 0.02035489
242.18 3 1 17 36 57 0.05157895 -0.12035088 0.00001058 0.00452890 -3 3 -0.01358670 0.01358670 5 0.02264450
242.20 3 3 19 40 65 0.04523077 -0.11415385 0.00001025 0.00887145 8 8 0.07097157 0.07097157 8 0.07097157
242.22 4 2 19 39 64 0.04812500 -0.11375000 0.00000088 0.00292227 -1 1 -0.00292227 0.00292227 3 0.00876681
242.24 4 2 18 40 64 0.05250000 -0.11375000 0.00000185 0.00437500 0 0 0.00000000 0.00000000 2 0.00875000
242.26 5 1 18 38 62 0.05419355 -0.11290323 0.00000423 0.00189344 -2 2 -0.00378689 0.00378689 4 0.00757378
242.28 3 1 17 35 56 0.05000000 -0.12000000 0.00003839 0.00824318 -6 6 -0.04945909 0.04945909 6 0.04945909
242.30 4 3 17 36 60 0.04666667 -0.10733333 0.00001731 0.01309792 4 4 0.05239169 0.05239169 4 0.05239169
242.32 5 2 18 37 62 0.04967742 -0.10838710 0.00001976 0.00318984 2 2 0.00637967 0.00637967 4 0.01275934
242.34 4 0 20 40 64 0.05250000 -0.12250000 0.00001912 0.01439239 2 2 0.02878479 0.02878479 8 0.11513915
242.36 4 1 18 39 62 0.05419355 -0.11741935 0.00001293 0.00535547 -2 2 -0.01071094 0.01071094 4 0.02142188
242.38 3 1 17 34 55 0.04836364 -0.11963636 0.00004047 0.00623723 -7 7 -0.04366059 0.04366059 7 0.04366059
242.40 3 2 16 27 48 0.03500000 -0.11083333 0.00006465 0.01600250 -7 7 -0.11201752 0.11201752 9 0.14402253
242.42 3 3 14 28 48 0.04083333 -0.10500000 0.00005860 0.00824958 0 0 0.00000000 0.00000000 4 0.03299832
242.44 2 1 18 33 54 0.04148148 -0.12444444 0.00009830 0.01945524 6 6 0.11673146 0.11673146 12 0.23346293
242.46 4 1 18 37 60 0.05133333 -0.11666667 0.00000754 0.01255200 6 6 0.07531203 0.07531203 6 0.07531203
242.48 4 1 18 38 61 0.05278689 -0.11704918 0.00000497 0.00150304 1 1 0.00150304 0.00150304 1 0.00150304
242.50 4 4 20 41 69 0.04260870 -0.10753623 0.00001010 0.01393168 8 8 0.11145345 0.11145345 8 0.11145345
242.52 3 2 17 37 59 0.04983051 -0.11627119 0.00002857 0.01133376 -10 10 -0.11333755 0.11333755 10 0.11333755
242.54 2 1 18 39 60 0.05133333 -0.12600000 0.00000630 0.00984420 1 1 0.00984420 0.00984420 5 0.04922101
242.56 3 1 20 41 65 0.04953846 -0.12276923 0.00000702 0.00369587 5 5 0.01847934 0.01847934 5 0.01847934
242.58 4 1 19 39 63 0.05111111 -0.11777778 0.00000421 0.00523334 -2 2 -0.01046668 0.01046668 4 0.02093335
242.60 5 2 18 41 66 0.05515152 -0.11030303 0.00001251 0.00849686 3 3 0.02549059 0.02549059 5 0.04248432
242.62 3 1 16 35 55 0.05345455 -0.11963636 0.00000741 0.00948635 -11 11 -0.10434984 0.10434984 11 0.10434984
242.64 3 1 15 32 51 0.05215686 -0.11803922 0.00000741 0.00205788 -4 4 -0.00823151 0.00823151 4 0.00823151
242.66 3 1 16 35 55 0.05345455 -0.11963636 0.00000196 0.00205788 4 4 0.00823151 0.00823151 4 0.00823151
242.68 3 1 17 36 57 0.05157895 -0.12035088 0.00000605 0.00200709 2 2 0.00401417 0.00401417 2 0.00401417
242.70 5 1 18 38 62 0.05419355 -0.11290323 0.00001184 0.00789327 5 5 0.03946633 0.03946633 5 0.03946633
242.72 3 2 17 37 59 0.04983051 -0.11627119 0.00002929 0.00551174 -3 3 -0.01653522 0.01653522 5 0.02755870
242.74 3 1 16 40 60 0.06066667 -0.12133333 0.00001201 0.01196025 1 1 0.01196025 0.01196025 5 0.05980127
242.76 4 1 17 37 59 0.05457627 -0.11627119 0.00001575 0.00791949 -1 1 -0.00791949 0.00791949 5 0.03959743
242.78 4 3 17 40 64 0.05250000 -0.10937500 0.00000675 0.00720196 5 5 0.03600982 0.03600982 5 0.03600982
242.80 4 2 17 37 60 0.05133333 -0.11200000 0.00001851 0.00287258 -4 4 -0.01149033 0.01149033 4 0.01149033
242.82 3 0 17 39 59 0.05932203 -0.12576271 0.00000869 0.01591325 -1 1 -0.01591325 0.01591325 5 0.07956626
242.84 4 2 18 41 65 0.05384615 -0.11415385 0.00000137 0.01283554 6 6 0.07701323 0.07701323 6 0.07701323
242.86 4 1 19 43 67 0.05641791 -0.11910448 0.00000129 0.00557877 2 2 0.01115754 0.01115754 4 0.02231508
242.88 3 0 16 37 56 0.06000000 -0.12500000 0.00001877 0.00689845 -11 11 -0.07588290 0.07588290 11 0.07588290
242.90 5 2 17 40 64 0.05687500 -0.10937500 0.00002431 0.01593444 8 8 0.12747549 0.12747549 8 0.12747549
242.92 4 3 19 46 72 0.05444444 -0.11277778 0.00000419 0.00418169 8 8 0.03345349 0.03345349 10 0.04181686
242.94 5 2 19 45 71 0.05718310 -0.11239437 0.00000791 0.00276536 -1 1 -0.00276536 0.00276536 3 0.00829609
242.96 4 1 17 41 63 0.06000000 -0.11777778 0.00000287 0.00607586 -8 8 -0.04860687 0.04860687 8 0.04860687
242.98 4 1 16 37 58 0.05793103 -0.11586207 0.00000881 0.00281967 -5 5 -0.01409837 0.01409837 5 0.01409837
243.00 5 5 17 40 67 0.04805970 -0.09820896 0.00004842 0.02022562 9 9 0.18203057 0.18203057 9 0.18203057
243.02 4 2 16 43 65 0.06246154 -0.11415385 0.00000686 0.02148610 -2 2 -0.04297220 0.04297220 8 0.17188879
243.04 4 0 16 43 63 0.06888889 -0.12222222 0.00002769 0.01031550 -2 2 -0.02063100 0.02063100 2 0.02063100
243.06 4 0 18 43 65 0.06246154 -0.12276923 0.00001247 0.00645059 2 2 0.01290117 0.01290117 2 0.01290117
243.08 4 1 17 44 66 0.06363636 -0.11878788 0.00000901 0.00415107 1 1 0.00415107 0.00415107 3 0.01245321
243.10 4 1 19 45 69 0.05884058 -0.11971014 0.00002798 0.00488366 3 3 0.01465097 0.01465097 3 0.01465097
243.12 6 2 20 44 72 0.05444444 -0.10888889 0.00000259 0.01168014 3 3 0.03504041 0.03504041 5 0.05840068
243.14 5 1 19 42 67 0.05641791 -0.11492537 0.00000412 0.00635088 -5 5 -0.03175441 0.03175441 5 0.03175441
243.16 5 2 18 42 67 0.05641791 -0.11074627 0.00002291 0.00417910 0 0 0.00000000 0.00000000 2 0.00835821
243.18 4 2 24 47 77 0.04545455 -0.11818182 0.00004056 0.01324699 10 10 0.13246991 0.13246991 12 0.15896389
243.20 5 3 26 49 83 0.04216867 -0.11301205 0.00001832 0.00612564 6 6 0.03675384 0.03675384 6 0.03675384
243.22 3 2 25 46 76 0.04052632 -0.12157895 0.00002103 0.00872291 -7 7 -0.06106035 0.06106035 7 0.06106035
243.24 2 1 24 46 73 0.04410959 -0.12849315 0.00002099 0.00778756 -3 3 -0.02336267 0.02336267 3 0.02336267
243.26 1 -1 25 45 70 0.04400000 -0.14000000 0.00004863 0.01150737 -3 3 -0.03452211 0.03452211 5 0.05753686
243.28 0 1 21 37 59 0.03559322 -0.13525424 0.00007761 0.00965382 -11 11 -0.10619200 0.10619200 15 0.14480727
243.30 3 3 23 39 68 0.03294118 -0.11529412 0.00000527 0.02013553 9 9 0.18121980 0.18121980 9 0.18121980
243.32 2 2 22 37 63 0.03333333 -0.12222222 0.00002758 0.00693919 -5 5 -0.03469597 0.03469597 5 0.03469597
243.34 4 0 25 42 71 0.04140845 -0.12422535 0.00003961 0.00831986 8 8 0.06655887 0.06655887 12 0.09983831
243.36 5 2 25 43 75 0.03920000 -0.11386667 0.00000212 0.01059149 4 4 0.04236595 0.04236595 4 0.04236595
243.38 5 1 25 42 73 0.04027397 -0.11698630 0.00003079 0.00329932 -2 2 -0.00659865 0.00659865 2 0.00659865
243.40 6 6 30 38 80 0.01400000 -0.09800000 0.00033659 0.03241607 7 7 0.22691246 0.22691246 15 0.48624098
243.42 2 2 29 36 69 0.01420290 -0.12376812 0.00002313 0.02576891 -11 11 -0.28345806 0.28345806 11 0.28345806
243.44 2 2 29 37 70 0.01600000 -0.12400000 0.00000412 0.00181200 1 1 0.00181200 0.00181200 1 0.00181200
243.46 3 2 28 36 69 0.01826087 -0.11971014 0.00000644 0.00484916 -1 1 -0.00484916 0.00484916 3 0.01454749
243.48 2 0 27 29 58 0.00965517 -0.13034483 0.00021166 0.01368044 -11 11 -0.15048486 0.15048486 11 0.15048486
243.50 1 3 23 19 46 -0.01826087 -0.11565217 0.00027286 0.03154647 -12 12 -0.37855758 0.37855758 18 0.56783638
243.52 -1 2 26 22 49 -0.02000000 -0.13428571 0.00012534 0.01871452 3 3 0.05614357 0.05614357 9 0.16843071
243.54 2 3 27 26 58 -0.00482759 -0.11586207 0.00018109 0.02386698 9 9 0.21480284 0.21480284 9 0.21480284
243.56 3 2 26 31 62 0.01354839 -0.11741935 0.00000173 0.01844184 4 4 0.07376737 0.07376737 8 0.14753474
243.58 4 1 27 31 63 0.01555556 -0.11777778 0.00000444 0.00203892 1 1 0.00203892 0.00203892 3 0.00611676
