t f1 f2 f3 f4 Fsum x y Area del_D del_Fsum abs_delFsum (del_Fsum)(del_D) (abs_del_Fsum)(del_D) sum_abs_del_f (sum_abs_del_f)(del_D)
221.22 10 17 30 14 71 -0.04535211 -0.03352113 0.00000835 0.00202653 -9 9 -0.01823877 0.01823877 9 0.01823877
221.24 12 16 32 16 76 -0.03684211 -0.03684211 0.00004936 0.00913505 5 5 0.04567525 0.04567525 7 0.06394534
221.26 9 16 33 15 73 -0.04794521 -0.04410959 0.00003384 0.01327008 -3 3 -0.03981025 0.03981025 5 0.06635042
221.28 12 17 32 15 76 -0.04052632 -0.03315789 0.00001115 0.01322798 3 3 0.03968395 0.03968395 5 0.06613991
221.30 12 17 28 14 71 -0.03746479 -0.02563380 0.00006694 0.00812311 -5 5 -0.04061555 0.04061555 5 0.04061555
221.32 8 15 24 9 56 -0.05500000 -0.02500000 0.00003960 0.01754666 -15 15 -0.26319993 0.26319993 15 0.26319993
221.34 11 14 22 12 59 -0.03084746 -0.02135593 0.00014126 0.02442590 3 3 0.07327770 0.07327770 9 0.21983309
221.36 10 14 28 12 64 -0.04375000 -0.03500000 0.00000275 0.01877861 5 5 0.09389305 0.09389305 7 0.13145027
221.38 10 15 30 13 68 -0.04529412 -0.03705882 0.00001201 0.00257353 4 4 0.01029412 0.01029412 4 0.01029412
221.40 13 22 34 15 84 -0.04666667 -0.02333333 0.00008890 0.01379395 16 16 0.22070315 0.22070315 16 0.22070315
221.42 12 24 38 13 87 -0.05954023 -0.02413793 0.00001067 0.01289868 3 3 0.03869605 0.03869605 9 0.11608814
221.44 12 24 37 15 88 -0.05409091 -0.02545455 0.00001234 0.00560612 1 1 0.00560612 0.00560612 3 0.01681836
221.46 12 20 35 16 83 -0.04554217 -0.03204819 0.00002060 0.01079616 -5 5 -0.05398082 0.05398082 7 0.07557314
221.48 11 20 35 14 80 -0.05250000 -0.03150000 0.00003557 0.00697939 -3 3 -0.02093818 0.02093818 3 0.02093818
221.50 12 22 34 12 80 -0.05600000 -0.02100000 0.00005743 0.01106797 0 0 0.00000000 0.00000000 6 0.06640783
221.52 10 23 34 10 77 -0.06727273 -0.02000000 0.00006143 0.01131700 -3 3 -0.03395099 0.03395099 5 0.05658498
221.54 10 19 34 12 75 -0.05786667 -0.03173333 0.00000471 0.01503812 -2 2 -0.03007624 0.03007624 6 0.09022873
221.56 9 18 32 13 72 -0.05444444 -0.03500000 0.00002070 0.00473104 -3 3 -0.01419311 0.01419311 5 0.02365519
221.58 7 21 34 12 74 -0.06810811 -0.03405405 0.00005349 0.01369637 2 2 0.02739274 0.02739274 8 0.10957095
221.60 9 21 33 11 74 -0.06432432 -0.02648649 0.00002269 0.00846080 0 0 0.00000000 0.00000000 4 0.03384319
221.62 8 18 31 8 65 -0.07107692 -0.02800000 0.00002909 0.00692014 -9 9 -0.06228124 0.06228124 9 0.06228124
221.64 7 17 32 9 65 -0.07107692 -0.03661538 0.00001437 0.00861538 0 0 0.00000000 0.00000000 4 0.03446154
221.66 7 14 32 9 62 -0.06774194 -0.04516129 0.00002742 0.00917358 -3 3 -0.02752075 0.02752075 3 0.02752075
221.68 8 24 41 10 83 -0.07927711 -0.03204819 0.00007743 0.01746464 21 21 0.36675738 0.36675738 21 0.36675738
221.70 6 23 38 6 73 -0.09397260 -0.02876712 0.00007764 0.01505732 -10 10 -0.15057323 0.15057323 10 0.15057323
221.72 9 20 32 9 70 -0.06800000 -0.02400000 0.00001396 0.02640647 -3 3 -0.07921940 0.07921940 15 0.39609702
221.74 9 27 42 11 89 -0.07707865 -0.02674157 0.00000952 0.00948357 19 19 0.18018787 0.18018787 19 0.18018787
221.76 10 21 31 12 74 -0.05675676 -0.02270270 0.00000811 0.02071936 -15 15 -0.31079040 0.31079040 19 0.39366784
221.78 11 18 31 9 69 -0.05884058 -0.02231884 0.00001400 0.00211888 -5 5 -0.01059442 0.01059442 7 0.01483219
221.80 7 19 33 9 68 -0.07411765 -0.03294118 0.00000835 0.01860706 -1 1 -0.01860706 0.01860706 7 0.13024944
221.82 11 23 39 11 84 -0.06666667 -0.02666667 0.00002142 0.00974097 16 16 0.15585559 0.15585559 16 0.15585559
221.84 11 27 41 12 91 -0.06923077 -0.02307692 0.00003518 0.00441145 7 7 0.03088014 0.03088014 7 0.03088014
221.86 7 21 40 11 79 -0.07620253 -0.04075949 0.00004137 0.01900733 -12 12 -0.22808802 0.22808802 12 0.22808802
221.88 7 20 39 9 75 -0.08026667 -0.03920000 0.00000370 0.00435307 -4 4 -0.01741228 0.01741228 4 0.01741228
221.90 5 20 36 7 68 -0.09058824 -0.03705882 0.00000862 0.01054132 -7 7 -0.07378924 0.07378924 7 0.07378924
221.92 5 20 36 5 66 -0.09757576 -0.03393939 0.00000519 0.00765221 -2 2 -0.01530442 0.01530442 2 0.01530442
221.94 5 19 34 6 64 -0.09187500 -0.03500000 0.00000728 0.00579858 -2 2 -0.01159716 0.01159716 4 0.02319432
221.96 5 19 36 5 65 -0.09692308 -0.03661538 0.00001455 0.00530024 1 1 0.00530024 0.00530024 3 0.01590072
221.98 6 21 35 6 68 -0.09058824 -0.02882353 0.00002217 0.01004207 3 3 0.03012622 0.03012622 5 0.05021036
222.00 6 23 39 8 76 -0.08842105 -0.03315789 0.00001719 0.00484597 8 8 0.03876774 0.03876774 8 0.03876774
222.02 5 23 40 7 75 -0.09520000 -0.03546667 0.00001997 0.00716132 -1 1 -0.00716132 0.00716132 3 0.02148397
222.04 8 26 40 9 83 -0.08265060 -0.02530120 0.00007121 0.01615005 8 8 0.12920037 0.12920037 8 0.12920037
222.06 6 22 41 9 78 -0.08615385 -0.03948718 0.00004918 0.01461214 -5 5 -0.07306069 0.07306069 7 0.10228497
222.08 6 23 38 7 74 -0.09081081 -0.03027027 0.00003487 0.01032660 -4 4 -0.04130641 0.04130641 6 0.06195962
222.10 5 24 39 6 74 -0.09837838 -0.03027027 0.00000771 0.00756757 0 0 0.00000000 0.00000000 4 0.03027027
222.12 5 25 42 6 78 -0.10051282 -0.03230769 0.00000572 0.00295075 4 4 0.01180300 0.01180300 4 0.01180300
222.14 5 24 40 7 76 -0.09578947 -0.03315789 0.00000520 0.00479926 -2 2 -0.00959851 0.00959851 4 0.01919702
222.16 6 23 39 7 75 -0.09146667 -0.03173333 0.00000241 0.00455149 -1 1 -0.00455149 0.00455149 3 0.01365446
222.18 5 25 43 7 80 -0.09800000 -0.03500000 0.00004453 0.00730449 5 5 0.03652244 0.03652244 7 0.05113142
222.20 6 26 39 5 76 -0.09947368 -0.02210526 0.00004181 0.01297867 -4 4 -0.05191470 0.05191470 8 0.10382939
222.22 5 23 35 3 66 -0.10606061 -0.02121212 0.00002988 0.00664720 -10 10 -0.06647198 0.06647198 10 0.06647198
222.24 6 20 35 7 68 -0.08647059 -0.03294118 0.00004207 0.02283286 2 2 0.04566572 0.04566572 8 0.18266289
222.26 6 21 38 6 71 -0.09267606 -0.03352113 0.00002913 0.00623251 3 3 0.01869753 0.01869753 5 0.03116255
222.28 5 23 35 5 68 -0.09882353 -0.02470588 0.00002628 0.01074709 -3 3 -0.03224127 0.03224127 7 0.07522964
222.30 7 24 39 6 76 -0.09210526 -0.02578947 0.00000708 0.00680509 8 8 0.05444073 0.05444073 8 0.05444073
222.32 7 23 39 6 75 -0.09146667 -0.02800000 0.00001392 0.00230092 -1 1 -0.00230092 0.00230092 1 0.00230092
222.34 5 27 45 6 83 -0.10289157 -0.03204819 0.00000671 0.01212090 8 8 0.09696719 0.09696719 12 0.14545079
222.36 6 24 41 6 77 -0.09636364 -0.03090909 0.00000644 0.00662657 -6 6 -0.03975942 0.03975942 8 0.05301256
222.38 7 25 41 7 80 -0.09100000 -0.02800000 0.00001804 0.00610175 3 3 0.01830526 0.01830526 3 0.01830526
222.40 7 30 48 6 91 -0.10000000 -0.02615385 0.00001274 0.00918740 11 11 0.10106138 0.10106138 13 0.11943618
222.42 3 26 39 3 71 -0.11633803 -0.02563380 0.00005930 0.01634630 -20 20 -0.32692605 0.32692605 20 0.32692605
222.44 5 22 38 6 71 -0.09661972 -0.03352113 0.00000952 0.02123727 0 0 0.00000000 0.00000000 10 0.21237270
222.46 5 20 36 6 67 -0.09402985 -0.03552239 0.00001819 0.00327299 -4 4 -0.01309196 0.01309196 4 0.01309196
222.48 7 23 38 9 77 -0.08181818 -0.03090909 0.00008378 0.01305402 10 10 0.13054017 0.13054017 10 0.13054017
222.50 7 26 39 6 78 -0.09333333 -0.02153846 0.00005994 0.01484612 1 1 0.01484612 0.01484612 7 0.10392287
222.52 6 27 43 6 82 -0.09902439 -0.02731707 0.00000390 0.00811052 4 4 0.03244207 0.03244207 6 0.04866310
222.54 8 30 43 7 88 -0.09227273 -0.01909091 0.00003339 0.01064212 6 6 0.06385272 0.06385272 6 0.06385272
222.56 6 24 38 7 75 -0.09146667 -0.02800000 0.00002865 0.00894548 -13 13 -0.11629126 0.11629126 13 0.11629126
222.58 6 25 38 5 74 -0.09837838 -0.02270270 0.00001636 0.00870822 -1 1 -0.00870822 0.00870822 3 0.02612466
222.60 7 28 40 4 79 -0.10101266 -0.01594937 0.00001973 0.00724893 5 5 0.03624465 0.03624465 7 0.05074250
222.62 6 25 36 2 69 -0.10753623 -0.01420290 0.00001233 0.00675331 -10 10 -0.06753308 0.06753308 10 0.06753308
222.64 6 24 36 4 70 -0.10000000 -0.02000000 0.00003371 0.00950795 1 1 0.00950795 0.00950795 3 0.02852386
222.66 4 22 34 5 65 -0.10123077 -0.02800000 0.00001814 0.00809412 -5 5 -0.04047060 0.04047060 7 0.05665885
222.68 6 26 38 6 76 -0.09578947 -0.02210526 0.00000542 0.00802220 11 11 0.08824415 0.08824415 11 0.08824415
222.70 6 27 44 5 82 -0.10243902 -0.02731707 0.00000918 0.00844864 6 6 0.05069183 0.05069183 8 0.06758911
222.72 4 25 41 4 74 -0.10972973 -0.03027027 0.00005007 0.00786611 -8 8 -0.06292892 0.06292892 8 0.06292892
222.74 7 23 42 8 80 -0.08750000 -0.03500000 0.00003311 0.02272732 6 6 0.13636394 0.13636394 10 0.22727323
222.76 8 22 40 9 79 -0.07974684 -0.03367089 0.00003290 0.00786626 -1 1 -0.00786626 0.00786626 5 0.03933132
222.78 7 26 42 7 82 -0.09219512 -0.02731707 0.00000298 0.01397608 3 3 0.04192824 0.04192824 9 0.12578471
222.80 6 24 38 5 73 -0.09780822 -0.02493151 0.00001633 0.00609900 -9 9 -0.05489099 0.05489099 9 0.05489099
222.82 5 23 38 5 71 -0.10056338 -0.02957746 0.00001254 0.00540147 -2 2 -0.01080293 0.01080293 2 0.01080293
222.84 8 23 37 5 73 -0.09013699 -0.02109589 0.00002618 0.01344049 2 2 0.02688098 0.02688098 4 0.05376196
222.86 6 25 40 7 78 -0.09333333 -0.02871795 0.00002249 0.00826513 5 5 0.04132566 0.04132566 9 0.07438619
222.88 6 24 40 5 75 -0.09893333 -0.02800000 0.00000786 0.00564583 -3 3 -0.01693750 0.01693750 3 0.01693750
222.90 8 27 42 10 87 -0.08206897 -0.02735632 0.00001096 0.01687665 12 12 0.20251977 0.20251977 12 0.20251977
222.92 9 28 45 9 91 -0.08461538 -0.02615385 0.00001698 0.00281606 4 4 0.01126424 0.01126424 6 0.01689636
222.94 5 21 37 7 70 -0.09200000 -0.03600000 0.00006834 0.01230769 -21 21 -0.25846154 0.25846154 21 0.25846154
222.96 2 20 41 4 67 -0.11492537 -0.04805970 0.00015703 0.02590384 -3 3 -0.07771153 0.07771153 11 0.28494228
222.98 4 22 36 4 66 -0.10606061 -0.02969697 0.00003129 0.02039054 -1 1 -0.02039054 0.02039054 9 0.18351484
223.00 5 23 37 3 68 -0.10705882 -0.02470588 0.00000873 0.00508993 2 2 0.01017986 0.01017986 4 0.02035972
223.02 4 21 36 3 64 -0.10937500 -0.03062500 0.00000055 0.00635615 -4 4 -0.02542460 0.02542460 4 0.02542460
223.04 4 21 37 3 65 -0.10984615 -0.03230769 0.00000097 0.00174741 1 1 0.00174741 0.00174741 1 0.00174741
223.06 3 21 40 4 68 -0.11117647 -0.04117647 0.00002097 0.00896800 3 3 0.02690399 0.02690399 5 0.04483999
223.08 3 24 41 6 74 -0.10594595 -0.03783784 0.00000559 0.00620523 6 6 0.03723137 0.03723137 6 0.03723137
223.10 7 27 44 7 85 -0.09388235 -0.02800000 0.00003529 0.01556642 11 11 0.17123058 0.17123058 11 0.17123058
223.12 7 24 42 7 80 -0.09100000 -0.03150000 0.00000775 0.00453409 -5 5 -0.02267044 0.02267044 5 0.02267044
223.14 6 27 44 7 84 -0.09666667 -0.03000000 0.00001923 0.00586184 4 4 0.02344734 0.02344734 6 0.03517101
223.16 6 24 45 6 81 -0.09851852 -0.03629630 0.00003753 0.00656298 -3 3 -0.01968894 0.01968894 5 0.03281490
223.18 5 23 39 3 70 -0.10800000 -0.02800000 0.00015084 0.01259869 -11 11 -0.13858560 0.13858560 11 0.13858560
223.20 1 16 28 -1 44 -0.14000000 -0.03181818 0.00013478 0.03222698 -26 26 -0.83790159 0.83790159 26 0.83790159
223.22 4 22 34 1 61 -0.11704918 -0.02065574 0.00004822 0.02552137 17 17 0.43386328 0.43386328 17 0.43386328
223.24 6 25 40 2 73 -0.10931507 -0.02109589 0.00003947 0.00774663 12 12 0.09295952 0.09295952 12 0.09295952
223.26 4 20 34 4 62 -0.10387097 -0.03161290 0.00005817 0.01184254 -11 11 -0.13026796 0.13026796 15 0.17763812
223.28 3 21 39 4 67 -0.11074627 -0.03970149 0.00002265 0.01061579 5 5 0.05307896 0.05307896 7 0.07431054
223.30 5 25 41 4 75 -0.10640000 -0.02800000 0.00005414 0.01248259 8 8 0.09986070 0.09986070 8 0.09986070
223.32 7 27 43 6 83 -0.09614458 -0.02530120 0.00003023 0.01060458 8 8 0.08483666 0.08483666 8 0.08483666
223.34 8 24 40 8 80 -0.08400000 -0.02800000 0.00005510 0.01244083 -3 3 -0.03732249 0.03732249 9 0.11196748
223.36 5 22 38 7 72 -0.09333333 -0.03500000 0.00001463 0.01166667 -8 8 -0.09333333 0.09333333 8 0.09333333
223.38 5 20 37 5 67 -0.09820896 -0.03552239 0.00002201 0.00490353 -5 5 -0.02451764 0.02451764 5 0.02451764
223.40 5 24 39 4 72 -0.10500000 -0.02722222 0.00003001 0.01072432 5 5 0.05362160 0.05362160 7 0.07507024
223.42 7 30 46 5 88 -0.10181818 -0.02227273 0.00004014 0.00588400 16 16 0.09414402 0.09414402 16 0.09414402
223.44 7 24 40 7 78 -0.08974359 -0.02871795 0.00004782 0.01368710 -10 10 -0.13687098 0.13687098 14 0.19161937
223.46 6 23 41 5 75 -0.09893333 -0.03173333 0.00003111 0.00967181 -3 3 -0.02901543 0.02901543 5 0.04835906
223.48 7 22 37 4 70 -0.09600000 -0.02400000 0.00005081 0.00827097 -5 5 -0.04135483 0.04135483 7 0.05789677
223.50 5 25 39 3 72 -0.10888889 -0.02333333 0.00005363 0.01290612 2 2 0.02581224 0.02581224 8 0.10324895
223.52 3 23 38 3 67 -0.11492537 -0.03134328 0.00002348 0.01002988 -5 5 -0.05014939 0.05014939 5 0.05014939
223.54 4 24 40 4 72 -0.10888889 -0.03111111 0.00000321 0.00604095 5 5 0.03020474 0.03020474 5 0.03020474
223.56 7 25 42 7 81 -0.09160494 -0.02938272 0.00003742 0.01737016 9 9 0.15633140 0.15633140 9 0.15633140
223.58 5 25 40 4 74 -0.10594595 -0.02648649 0.00000646 0.01463054 -7 7 -0.10241377 0.10241377 7 0.10241377
223.60 6 26 42 5 79 -0.10101266 -0.02658228 0.00000528 0.00493422 5 5 0.02467109 0.02467109 5 0.02467109
223.62 8 25 43 4 80 -0.09800000 -0.02450000 0.00000967 0.00366224 1 1 0.00366224 0.00366224 5 0.01831119
223.64 7 24 40 6 77 -0.09272727 -0.02727273 0.00001046 0.00595732 -3 3 -0.01787196 0.01787196 7 0.04170124
223.66 6 22 38 7 73 -0.09013699 -0.03260274 0.00000143 0.00592610 -4 4 -0.02370438 0.02370438 6 0.03555658
223.68 7 23 41 7 78 -0.08974359 -0.03230769 0.00000353 0.00049175 5 5 0.00245873 0.00245873 5 0.00245873
223.70 7 27 44 4 82 -0.10243902 -0.02390244 0.00006603 0.01522571 4 4 0.06090285 0.06090285 10 0.15225713
223.72 4 27 42 2 75 -0.11760000 -0.02426667 0.00003632 0.01516535 -7 7 -0.10615745 0.10615745 7 0.10615745
223.74 5 24 40 4 73 -0.10547945 -0.02876712 0.00003427 0.01292911 -2 2 -0.02585821 0.02585821 8 0.10343285
223.76 4 24 41 6 75 -0.10266667 -0.03546667 0.00002714 0.00726606 2 2 0.01453212 0.01453212 4 0.02906424
223.78 7 25 47 7 86 -0.09441860 -0.03581395 0.00004238 0.00825537 11 11 0.09080907 0.09080907 11 0.09080907
223.80 8 23 39 6 76 -0.08842105 -0.02578947 0.00001679 0.01168164 -10 10 -0.11681645 0.11681645 12 0.14017974
223.82 7 26 40 7 80 -0.09100000 -0.02450000 0.00000220 0.00288335 4 4 0.01153340 0.01153340 6 0.01730010
223.84 7 27 42 6 82 -0.09560976 -0.02390244 0.00002441 0.00464833 2 2 0.00929665 0.00929665 4 0.01859330
223.86 7 19 37 7 70 -0.08400000 -0.03600000 0.00019536 0.01676715 -12 12 -0.20120584 0.20120584 14 0.23474014
223.88 2 20 38 6 66 -0.10606061 -0.04666667 0.00015042 0.02450404 -4 4 -0.09801617 0.09801617 8 0.19603234
223.90 7 25 44 5 81 -0.09851852 -0.02938272 0.00007396 0.01885784 15 15 0.28286756 0.28286756 17 0.32058324
223.92 5 22 39 3 69 -0.10753623 -0.03043478 0.00002525 0.00907888 -12 12 -0.10894652 0.10894652 12 0.10894652
223.94 5 23 42 5 75 -0.10266667 -0.03546667 0.00001790 0.00700232 6 6 0.04201394 0.04201394 6 0.04201394
223.96 4 23 44 6 77 -0.10363636 -0.04181818 0.00001401 0.00642511 2 2 0.01285022 0.01285022 4 0.02570045
223.98 4 24 45 5 78 -0.10769231 -0.03948718 0.00002480 0.00467806 1 1 0.00467806 0.00467806 3 0.01403418
224.00 5 25 41 4 75 -0.10640000 -0.02800000 0.00001539 0.01155964 -3 3 -0.03467893 0.03467893 7 0.08091750
224.02 4 21 36 3 64 -0.10937500 -0.03062500 0.00001667 0.00396752 -11 11 -0.04364277 0.04364277 11 0.04364277
224.04 6 22 39 5 72 -0.09722222 -0.03111111 0.00005865 0.01216250 8 8 0.09729997 0.09729997 8 0.09729997
224.06 5 22 44 5 76 -0.10315789 -0.04052632 0.00002077 0.01113006 4 4 0.04452025 0.04452025 6 0.06678037
224.08 6 25 43 5 79 -0.10101266 -0.03012658 0.00003239 0.01061869 3 3 0.03185606 0.03185606 5 0.05309343
224.10 5 25 44 4 78 -0.10769231 -0.03230769 0.00000778 0.00702673 -1 1 -0.00702673 0.00702673 3 0.02108020
224.12 6 23 43 4 76 -0.10315789 -0.03315789 0.00000313 0.00461343 -2 2 -0.00922686 0.00922686 4 0.01845372
224.14 6 23 41 6 76 -0.09578947 -0.03315789 0.00004035 0.00736842 0 0 0.00000000 0.00000000 4 0.02947368
224.16 4 21 42 6 73 -0.10164384 -0.04410959 0.00004042 0.01241826 -3 3 -0.03725478 0.03725478 5 0.06209130
224.18 4 23 43 5 75 -0.10640000 -0.03920000 0.00004064 0.00683558 2 2 0.01367116 0.01367116 4 0.02734232
224.20 6 24 40 4 74 -0.10216216 -0.02648649 0.00004564 0.01340122 -1 1 -0.01340122 0.01340122 7 0.09380854
224.22 5 25 41 7 78 -0.09692308 -0.03230769 0.00000214 0.00783163 4 4 0.03132653 0.03132653 6 0.04698979
224.24 6 22 41 7 76 -0.09210526 -0.03684211 0.00001150 0.00661606 -2 2 -0.01323212 0.01323212 4 0.02646423
224.26 5 20 38 6 69 -0.09536232 -0.03855072 0.00000021 0.00367801 -7 7 -0.02574610 0.02574610 7 0.02574610
224.28 5 20 41 5 71 -0.10056338 -0.04140845 0.00002300 0.00593445 2 2 0.01186889 0.01186889 4 0.02373778
224.30 5 22 41 4 72 -0.10500000 -0.03500000 0.00001577 0.00779435 1 1 0.00779435 0.00779435 3 0.02338304
224.32 4 23 40 3 70 -0.11200000 -0.03200000 0.00001595 0.00761577 -2 2 -0.01523155 0.01523155 4 0.03046309
224.34 6 24 43 6 79 -0.09746835 -0.03367089 0.00002671 0.01462739 9 9 0.13164652 0.13164652 9 0.13164652
224.36 6 24 45 7 82 -0.09560976 -0.03756098 0.00001328 0.00431129 3 3 0.01293386 0.01293386 3 0.01293386
224.38 5 25 46 6 82 -0.10243902 -0.03756098 0.00000874 0.00682927 0 0 0.00000000 0.00000000 4 0.02731707
224.40 3 21 40 0 64 -0.12687500 -0.03500000 0.00009281 0.02456981 -18 18 -0.44225656 0.44225656 18 0.44225656
224.42 -1 18 33 -3 47 -0.16382979 -0.03872340 0.00001542 0.03714189 -17 17 -0.63141214 0.63141214 17 0.63141214
224.44 4 19 35 2 60 -0.11200000 -0.03266667 0.00035114 0.05218248 13 13 0.67837220 0.67837220 13 0.67837220
224.46 6 19 42 6 73 -0.09397260 -0.04410959 0.00006242 0.02135246 13 13 0.27758197 0.27758197 13 0.27758197
224.48 6 23 43 7 79 -0.09392405 -0.03721519 0.00002112 0.00689457 6 6 0.04136742 0.04136742 6 0.04136742
224.50 7 26 46 5 84 -0.10000000 -0.03000000 0.00001087 0.00943272 5 5 0.04716358 0.04716358 9 0.08489444
224.52 7 27 47 7 88 -0.09545455 -0.03181818 0.00002134 0.00489560 4 4 0.01958242 0.01958242 4 0.01958242
224.54 5 26 48 6 85 -0.10376471 -0.03788235 0.00005114 0.01028751 -3 3 -0.03086254 0.03086254 5 0.05143757
224.56 6 23 46 8 83 -0.09277108 -0.04216867 0.00000815 0.01179967 -2 2 -0.02359934 0.02359934 8 0.09439738
224.58 6 25 50 7 88 -0.09863636 -0.04136364 0.00001648 0.00592027 5 5 0.02960135 0.02960135 7 0.04144188
224.60 5 27 48 5 85 -0.10705882 -0.03458824 0.00003941 0.01080944 -3 3 -0.03242831 0.03242831 7 0.07566605
224.62 4 24 45 2 75 -0.11760000 -0.03546667 0.00002528 0.01057771 -10 10 -0.10577714 0.10577714 10 0.10577714
224.64 5 21 41 5 72 -0.10111111 -0.03888889 0.00005202 0.01684028 -3 3 -0.05052084 0.05052084 11 0.18524309
224.66 4 21 44 3 72 -0.11277778 -0.04277778 0.00002327 0.01229775 0 0 0.00000000 0.00000000 6 0.07378648
224.68 5 24 44 5 78 -0.10410256 -0.03589744 0.00001163 0.01107242 6 6 0.06643451 0.06643451 6 0.06643451
224.70 4 25 48 4 81 -0.11234568 -0.03975309 0.00000787 0.00910027 3 3 0.02730082 0.02730082 7 0.06370192
224.72 5 23 46 4 78 -0.10769231 -0.03948718 0.00000645 0.00466096 -3 3 -0.01398289 0.01398289 5 0.02330481
224.74 5 22 44 6 77 -0.10000000 -0.04181818 0.00002073 0.00803773 -1 1 -0.00803773 0.00803773 5 0.04018867
224.76 4 21 44 5 74 -0.10594595 -0.04540541 0.00000565 0.00694424 -3 3 -0.02083272 0.02083272 3 0.02083272
224.78 3 20 39 5 67 -0.10656716 -0.04388060 0.00002489 0.00164650 -7 7 -0.01152548 0.01152548 7 0.01152548
224.80 9 20 38 7 74 -0.07945946 -0.03027027 0.00007746 0.03033263 7 7 0.21232843 0.21232843 9 0.27299370
224.82 6 22 41 5 74 -0.09837838 -0.03405405 0.00009001 0.01929359 0 0 0.00000000 0.00000000 10 0.19293587
224.84 6 20 43 6 75 -0.09520000 -0.04293333 0.00000124 0.00943100 1 1 0.00943100 0.00943100 5 0.04715498
224.86 6 19 43 6 74 -0.09459459 -0.04540541 0.00000810 0.00254512 -1 1 -0.00254512 0.00254512 1 0.00254512
224.88 5 22 43 5 75 -0.10266667 -0.03920000 0.00000679 0.01018162 1 1 0.01018162 0.01018162 5 0.05090810
224.90 5 24 45 3 77 -0.11090909 -0.03454545 0.00002997 0.00946585 2 2 0.01893170 0.01893170 6 0.05679511
224.92 5 22 47 3 77 -0.11090909 -0.04181818 0.00002997 0.00727273 0 0 0.00000000 0.00000000 4 0.02909091
224.94 4 21 48 4 77 -0.11090909 -0.04909091 0.00004676 0.00727273 0 0 0.00000000 0.00000000 4 0.02909091
224.96 1 20 45 3 69 -0.12376812 -0.05478261 0.00001042 0.01406236 -8 8 -0.11249888 0.11249888 8 0.11249888
224.98 3 19 43 3 68 -0.11529412 -0.04941176 0.00000122 0.01003268 -1 1 -0.01003268 0.01003268 5 0.05016339
225.00 5 24 47 6 82 -0.10243902 -0.04097561 0.00005728 0.01537602 14 14 0.21526434 0.21526434 14 0.21526434
225.02 5 25 47 4 81 -0.10888889 -0.03629630 0.00002575 0.00796848 -1 1 -0.00796848 0.00796848 3 0.02390545
225.04 5 21 47 4 77 -0.10727273 -0.04545455 0.00002142 0.00929976 -4 4 -0.03719903 0.03719903 4 0.03719903
225.06 4 24 49 4 81 -0.11234568 -0.04320988 0.00000429 0.00554738 4 4 0.02218950 0.02218950 6 0.03328425
225.08 5 23 49 5 82 -0.10585366 -0.04439024 0.00000530 0.00659845 1 1 0.00659845 0.00659845 3 0.01979536
225.10 6 21 47 4 78 -0.10410256 -0.04307692 0.00000788 0.00218887 -4 4 -0.00875547 0.00875547 6 0.01313321
225.12 5 20 43 2 70 -0.11200000 -0.04000000 0.00001964 0.00847567 -8 8 -0.06780534 0.06780534 8 0.06780534
225.14 4 19 42 3 68 -0.11117647 -0.04529412 0.00003491 0.00535779 -2 2 -0.01071557 0.01071557 4 0.02143115
225.16 5 18 39 5 67 -0.09820896 -0.04388060 0.00001721 0.01304433 -1 1 -0.01304433 0.01304433 7 0.09131030
225.18 7 21 45 6 79 -0.09392405 -0.04075949 0.00000721 0.00530110 12 12 0.06361324 0.06361324 12 0.06361324
225.20 6 21 45 5 77 -0.10000000 -0.04181818 0.00001176 0.00616749 -2 2 -0.01233499 0.01233499 2 0.01233499
225.22 7 18 45 4 74 -0.09837838 -0.04540541 0.00000610 0.00393673 -3 3 -0.01181018 0.01181018 5 0.01968364
225.24 5 19 48 7 79 -0.09746835 -0.05493671 0.00002771 0.00957465 5 5 0.04787324 0.04787324 9 0.08617183
225.26 5 19 53 6 83 -0.10289157 -0.05903614 0.00001495 0.00679828 4 4 0.02719312 0.02719312 6 0.04078968
225.28 5 18 46 5 74 -0.10216216 -0.05297297 0.00000139 0.00610689 -9 9 -0.05496199 0.05496199 9 0.05496199
225.30 7 20 47 4 78 -0.10051282 -0.04307692 0.00002734 0.01003255 4 4 0.04013021 0.04013021 6 0.06019532
225.32 5 20 47 4 76 -0.10684211 -0.04789474 0.00000550 0.00795432 -2 2 -0.01590864 0.01590864 2 0.01590864
225.34 4 20 49 4 77 -0.11090909 -0.05272727 0.00000536 0.00631615 1 1 0.00631615 0.00631615 3 0.01894846
225.36 4 21 50 5 80 -0.10850000 -0.05250000 0.00000323 0.00241979 3 3 0.00725936 0.00725936 3 0.00725936
225.38 3 19 47 4 73 -0.11315068 -0.05561644 0.00002301 0.00559831 -7 7 -0.03918816 0.03918816 7 0.03918816
225.40 4 21 50 2 77 -0.11818182 -0.04909091 0.00000547 0.00823983 4 4 0.03295933 0.03295933 8 0.06591866
225.42 4 19 48 3 74 -0.11351351 -0.05297297 0.00001567 0.00607153 -3 3 -0.01821459 0.01821459 5 0.03035765
225.44 5 21 52 5 83 -0.10626506 -0.05228916 0.00002636 0.00728064 9 9 0.06552574 0.06552574 9 0.06552574
225.46 3 19 50 5 77 -0.11090909 -0.06000000 0.00003987 0.00900134 -6 6 -0.05400804 0.05400804 6 0.05400804
225.48 6 16 45 5 72 -0.09722222 -0.05444444 0.00011889 0.01477141 -5 5 -0.07385705 0.07385705 11 0.16248552
