t f1 f2 f3 f4 Fsum x y Area del_D del_Fsum abs_delFsum (del_Fsum)(del_D) (abs_del_Fsum)(del_D) sum_abs_del_f (sum_abs_del_f)(del_D)
433.40 7 -1 7 46 59 0.11152542 -0.11152542 0.00002159 0.00814296 5 5 0.04071481 0.04071481 7 0.05700073
433.42 6 1 5 45 57 0.11052632 -0.10561404 0.00001603 0.00599523 -2 2 -0.01199045 0.01199045 6 0.03597135
433.44 7 1 4 44 56 0.11500000 -0.10000000 0.00002160 0.00717853 -1 1 -0.00717853 0.00717853 3 0.02153558
433.46 6 2 5 45 58 0.10620690 -0.10137931 0.00003844 0.00890063 2 2 0.01780125 0.01780125 4 0.03560251
433.48 6 0 5 43 54 0.11407407 -0.10888889 0.00004015 0.01087595 -4 4 -0.04350379 0.04350379 4 0.04350379
433.50 7 -1 4 43 53 0.12415094 -0.10830189 0.00001932 0.01009395 -1 1 -0.01009395 0.01009395 3 0.03028186
433.52 7 0 5 44 56 0.11500000 -0.10500000 0.00001932 0.00972842 3 3 0.02918527 0.02918527 3 0.02918527
433.54 6 1 4 45 56 0.11500000 -0.10500000 0.00001932 0.00000000 0 0 0.00000000 0.00000000 4 0.00000000
433.56 8 2 4 46 60 0.11200000 -0.09333333 0.00000750 0.01204621 4 4 0.04818483 0.04818483 4 0.04818483
433.58 6 0 5 45 56 0.11500000 -0.11000000 0.00004917 0.01693451 -4 4 -0.06773806 0.06773806 6 0.10160709
433.60 7 0 4 45 56 0.12000000 -0.10500000 0.00003147 0.00707107 0 0 0.00000000 0.00000000 2 0.01414214
433.62 7 1 5 45 58 0.11103448 -0.10137931 0.00000805 0.00966902 2 2 0.01933803 0.01933803 2 0.01933803
433.64 7 0 4 49 60 0.12133333 -0.10733333 0.00001014 0.01189608 2 2 0.02379216 0.02379216 6 0.07137648
433.66 7 1 4 48 60 0.11666667 -0.10266667 0.00000891 0.00659966 0 0 0.00000000 0.00000000 2 0.01319933
433.68 6 0 4 45 55 0.11963636 -0.10945455 0.00001584 0.00740908 -5 5 -0.03704538 0.03704538 5 0.03704538
433.70 5 -1 5 45 54 0.11925926 -0.11925926 0.00003872 0.00981196 -1 1 -0.00981196 0.00981196 3 0.02943589
433.72 7 1 5 47 60 0.11200000 -0.10266667 0.00000173 0.01811107 6 6 0.10866644 0.10866644 6 0.10866644
433.74 6 0 5 45 56 0.11500000 -0.11000000 0.00000750 0.00792324 -4 4 -0.03169297 0.03169297 4 0.03169297
433.76 6 1 4 45 56 0.11500000 -0.10500000 0.00001250 0.00500000 0 0 0.00000000 0.00000000 2 0.01000000
433.78 6 0 4 46 56 0.12000000 -0.11000000 0.00001272 0.00707107 0 0 0.00000000 0.00000000 2 0.01414214
433.80 6 0 5 46 57 0.11543860 -0.11052632 0.00002778 0.00459167 1 1 0.00459167 0.00459167 1 0.00459167
433.82 8 1 5 47 61 0.11245902 -0.09868852 0.00008643 0.01220701 4 4 0.04882806 0.04882806 4 0.04882806
433.84 7 -1 3 45 54 0.12962963 -0.10888889 0.00002341 0.01997192 -7 7 -0.13980341 0.13980341 7 0.13980341
433.86 8 1 6 46 61 0.10786885 -0.09868852 0.00014194 0.02403287 7 7 0.16823009 0.16823009 7 0.16823009
433.88 5 -1 4 47 55 0.12472727 -0.11963636 0.00008240 0.02688900 -6 6 -0.16133400 0.16133400 8 0.21511200
433.90 7 -1 4 47 57 0.12526316 -0.11052632 0.00001811 0.00912580 2 2 0.01825159 0.01825159 2 0.01825159
433.92 5 -1 5 49 58 0.12068966 -0.12068966 0.00004661 0.01114497 1 1 0.01114497 0.01114497 5 0.05572486
433.94 6 0 5 47 58 0.11586207 -0.11103448 0.00002453 0.01079481 0 0 0.00000000 0.00000000 4 0.04317924
433.96 7 1 6 43 57 0.10561404 -0.10070175 0.00002525 0.01455292 -1 1 -0.01455292 0.01455292 7 0.10187044
433.98 6 1 6 41 54 0.10370370 -0.10370370 0.00001475 0.00355824 -3 3 -0.01067472 0.01067472 3 0.01067472
434.00 7 1 4 45 57 0.11543860 -0.10070175 0.00004003 0.01211278 3 3 0.03633834 0.03633834 7 0.08478945
434.02 8 2 5 48 63 0.10888889 -0.09555556 0.00000113 0.00832959 6 6 0.04997753 0.04997753 6 0.04997753
434.04 7 1 4 46 58 0.11586207 -0.10137931 0.00000351 0.00908523 -5 5 -0.04542614 0.04542614 5 0.04542614
434.06 7 1 4 43 55 0.11454545 -0.09927273 0.00000417 0.00248418 -3 3 -0.00745255 0.00745255 3 0.00745255
434.08 7 -1 4 43 53 0.12415094 -0.10830189 0.00002640 0.01318299 -2 2 -0.02636597 0.02636597 2 0.02636597
434.10 6 -1 4 45 54 0.12444444 -0.11407407 0.00000496 0.00577964 1 1 0.00577964 0.00577964 3 0.01733893
434.12 8 0 3 47 58 0.12551724 -0.10137931 0.00006170 0.01274001 4 4 0.05096005 0.05096005 6 0.07644008
434.14 6 1 4 46 57 0.11543860 -0.10561404 0.00002213 0.01093215 -1 1 -0.01093215 0.01093215 5 0.05466077
434.16 7 1 5 47 60 0.11200000 -0.10266667 0.00000845 0.00452890 3 3 0.01358670 0.01358670 3 0.01358670
434.18 6 0 5 46 57 0.11543860 -0.11052632 0.00001883 0.00857893 -3 3 -0.02573679 0.02573679 3 0.02573679
434.20 6 0 4 46 56 0.12000000 -0.11000000 0.00001161 0.00459167 -1 1 -0.00459167 0.00459167 1 0.00459167
434.22 7 -2 5 45 55 0.12472727 -0.11454545 0.00001077 0.00655807 -1 1 -0.00655807 0.00655807 5 0.03279034
434.24 5 0 4 43 52 0.11846154 -0.11307692 0.00002950 0.00643553 -3 3 -0.01930658 0.01930658 7 0.04504869
434.26 7 1 5 46 59 0.11152542 -0.10203390 0.00000947 0.01304063 7 7 0.09128442 0.09128442 7 0.09128442
434.28 6 1 4 47 58 0.11586207 -0.10620690 0.00000947 0.00601834 -1 1 -0.00601834 0.00601834 3 0.01805502
434.30 6 -2 4 47 55 0.12981818 -0.11963636 0.00006373 0.01936811 -3 3 -0.05810433 0.05810433 3 0.05810433
434.32 8 0 4 47 59 0.12101695 -0.10203390 0.00008498 0.01968015 4 4 0.07872062 0.07872062 4 0.07872062
434.34 7 1 5 45 58 0.11103448 -0.10137931 0.00001514 0.01000391 -1 1 -0.01000391 0.01000391 5 0.05001953
434.36 6 1 3 46 56 0.12000000 -0.10500000 0.00005925 0.00966902 -2 2 -0.01933803 0.01933803 4 0.03867607
434.38 6 1 7 63 77 0.11090909 -0.11454545 0.00012473 0.01318182 21 21 0.27681818 0.27681818 21 0.27681818
434.40 5 -2 4 43 50 0.12880000 -0.12320000 0.00019389 0.01987425 -27 27 -0.53660473 0.53660473 27 0.53660473
434.42 7 0 3 37 47 0.12212766 -0.09829787 0.00001213 0.02578054 -3 3 -0.07734161 0.07734161 11 0.28358591
434.44 7 0 3 45 55 0.12472727 -0.10436364 0.00003341 0.00659935 8 8 0.05279484 0.05279484 8 0.05279484
434.46 9 1 6 53 69 0.11159420 -0.09942029 0.00007214 0.01403261 14 14 0.19645657 0.19645657 14 0.19645657
434.48 6 0 5 50 61 0.11704918 -0.11245902 0.00005764 0.01413383 -8 8 -0.11307065 0.11307065 8 0.11307065
434.50 7 -1 4 43 53 0.12415094 -0.10830189 0.00007275 0.00822902 -8 8 -0.06583216 0.06583216 10 0.08229020
434.52 8 1 5 43 57 0.11052632 -0.09578947 0.00002109 0.01849840 4 4 0.07399362 0.07399362 4 0.07399362
434.54 6 1 4 37 48 0.11083333 -0.09916667 0.00000844 0.00339112 -9 9 -0.03052008 0.03052008 9 0.03052008
434.56 8 2 5 41 56 0.10500000 -0.09000000 0.00002356 0.01086534 8 8 0.08692270 0.08692270 8 0.08692270
434.58 6 1 5 40 52 0.10769231 -0.10230769 0.00003941 0.01259872 -4 4 -0.05039489 0.05039489 4 0.05039489
434.60 7 0 5 43 55 0.11454545 -0.10436364 0.00000698 0.00715490 3 3 0.02146469 0.02146469 5 0.03577448
434.62 7 -1 4 45 55 0.12472727 -0.10945455 0.00002833 0.01138362 0 0 0.00000000 0.00000000 4 0.04553448
434.64 8 0 4 47 59 0.12101695 -0.10203390 0.00002833 0.00829654 4 4 0.03318614 0.03318614 4 0.03318614
434.66 8 0 4 46 58 0.12068966 -0.10137931 0.00000080 0.00073185 -1 1 -0.00073185 0.00073185 1 0.00073185
434.68 6 -1 4 48 57 0.12526316 -0.11543860 0.00006368 0.01478447 -1 1 -0.01478447 0.01478447 5 0.07392233
434.70 6 0 5 43 54 0.11407407 -0.10888889 0.00001107 0.01296512 -3 3 -0.03889535 0.03889535 7 0.09075582
434.72 7 1 6 47 61 0.10786885 -0.10327869 0.00002755 0.00836535 7 7 0.05855747 0.05855747 7 0.05855747
434.74 7 -2 4 45 54 0.12962963 -0.11407407 0.00001587 0.02429139 -7 7 -0.17003975 0.17003975 7 0.17003975
434.76 6 2 5 44 57 0.10561404 -0.10070175 0.00004656 0.02748759 3 3 0.08246278 0.08246278 7 0.19241314
434.78 6 2 6 47 61 0.10327869 -0.10327869 0.00002004 0.00347771 4 4 0.01391082 0.01391082 4 0.01391082
434.80 8 0 5 50 63 0.11777778 -0.10444444 0.00001660 0.01454588 2 2 0.02909176 0.02909176 8 0.11636703
434.82 8 0 5 46 59 0.11627119 -0.10203390 0.00001266 0.00284263 -4 4 -0.01137052 0.01137052 4 0.01137052
434.84 6 0 6 48 60 0.11200000 -0.11200000 0.00007716 0.01084280 1 1 0.01084280 0.01084280 5 0.05421398
434.86 7 3 5 47 62 0.10387097 -0.09483871 0.00009656 0.01898924 2 2 0.03797847 0.03797847 6 0.11393541
434.88 7 0 4 44 55 0.11963636 -0.10436364 0.00002494 0.01841934 -7 7 -0.12893535 0.12893535 7 0.12893535
434.90 8 0 4 47 59 0.12101695 -0.10203390 0.00000433 0.00270808 4 4 0.01083232 0.01083232 4 0.01083232
434.92 7 0 3 43 53 0.12415094 -0.10301887 0.00000169 0.00328513 -6 6 -0.01971079 0.01971079 6 0.01971079
434.94 6 1 3 42 52 0.11846154 -0.10230769 0.00000332 0.00573368 -1 1 -0.00573368 0.00573368 3 0.01720104
434.96 8 0 6 46 60 0.11200000 -0.10266667 0.00002026 0.00647150 8 8 0.05177202 0.05177202 10 0.06471502
434.98 7 0 4 51 62 0.12193548 -0.10838710 0.00000111 0.01146460 2 2 0.02292921 0.02292921 8 0.09171684
435.00 6 0 3 48 57 0.12526316 -0.11052632 0.00000666 0.00395597 -5 5 -0.01977983 0.01977983 5 0.01977983
435.02 7 -1 3 46 55 0.12981818 -0.10945455 0.00000689 0.00467942 -2 2 -0.00935883 0.00935883 4 0.01871766
435.04 6 -1 2 42 49 0.13428571 -0.11142857 0.00001455 0.00488422 -6 6 -0.02930533 0.02930533 6 0.02930533
435.06 6 1 6 43 56 0.10500000 -0.10500000 0.00004038 0.02998299 7 7 0.20988092 0.20988092 7 0.20988092
435.08 5 0 2 45 52 0.12923077 -0.11307692 0.00002570 0.02554147 -4 4 -0.10216589 0.10216589 8 0.20433179
435.10 6 0 3 46 55 0.12472727 -0.10945455 0.00000427 0.00577954 3 3 0.01733862 0.01733862 3 0.01733862
435.12 7 -1 3 52 61 0.13081967 -0.11245902 0.00003615 0.00679295 6 6 0.04075770 0.04075770 8 0.05434360
435.14 5 1 6 52 64 0.10937500 -0.11375000 0.00006403 0.02148350 3 3 0.06445049 0.06445049 7 0.15038447
435.16 6 1 6 48 61 0.10786885 -0.10786885 0.00002276 0.00607095 -3 3 -0.01821284 0.01821284 5 0.03035473
435.18 6 0 5 49 60 0.11666667 -0.11200000 0.00001176 0.00971946 -1 1 -0.00971946 0.00971946 3 0.02915838
435.20 5 0 3 43 51 0.12352941 -0.11254902 0.00001947 0.00688467 -9 9 -0.06196204 0.06196204 9 0.06196204
435.22 6 0 4 40 50 0.11760000 -0.10640000 0.00001789 0.00854215 -1 1 -0.00854215 0.00854215 5 0.04271076
435.24 5 0 4 46 55 0.11963636 -0.11454545 0.00000916 0.00839614 5 5 0.04198071 0.04198071 7 0.05877300
435.26 7 0 5 44 56 0.11500000 -0.10500000 0.00001250 0.01061186 1 1 0.01061186 0.01061186 5 0.05305930
435.28 6 -2 5 46 55 0.12472727 -0.11963636 0.00006225 0.01757393 -1 1 -0.01757393 0.01757393 5 0.08786964
435.30 5 1 5 44 55 0.10945455 -0.10945455 0.00001296 0.01835553 0 0 0.00000000 0.00000000 6 0.11013320
435.32 6 -1 5 45 55 0.11963636 -0.11454545 0.00004305 0.01138362 0 0 0.00000000 0.00000000 4 0.04553448
435.34 7 0 4 48 59 0.12101695 -0.10677966 0.00002680 0.00788756 4 4 0.03155023 0.03155023 6 0.04732535
435.36 6 1 4 44 55 0.11454545 -0.10436364 0.00001268 0.00690778 -4 4 -0.02763112 0.02763112 6 0.04144668
435.38 6 1 5 48 60 0.11200000 -0.10733333 0.00002808 0.00391132 5 5 0.01955661 0.01955661 5 0.01955661
435.40 6 -1 4 46 55 0.12472727 -0.11454545 0.00002567 0.01462868 -5 5 -0.07314338 0.07314338 5 0.07314338
435.42 7 0 5 44 56 0.11500000 -0.10500000 0.00002383 0.01362848 1 1 0.01362848 0.01362848 5 0.06814241
435.44 6 0 5 44 55 0.11454545 -0.10945455 0.00003818 0.00447768 -1 1 -0.00447768 0.00447768 1 0.00447768
435.46 7 4 5 46 62 0.09935484 -0.09032258 0.00000040 0.02442922 7 7 0.17100455 0.17100455 7 0.17100455
435.48 6 0 5 46 57 0.11543860 -0.11052632 0.00008278 0.02582398 -5 5 -0.12911992 0.12911992 5 0.12911992
435.50 7 1 4 42 54 0.11407407 -0.09851852 0.00003916 0.01208508 -3 3 -0.03625523 0.03625523 7 0.08459555
435.52 10 2 6 49 67 0.10656716 -0.08985075 0.00006230 0.01146665 13 13 0.14906640 0.14906640 13 0.14906640
435.54 6 1 6 47 60 0.10733333 -0.10733333 0.00003233 0.01749937 -7 7 -0.12249557 0.12249557 7 0.12249557
435.56 8 1 5 43 57 0.11052632 -0.09578947 0.00006136 0.01197730 -3 3 -0.03593191 0.03593191 7 0.08384113
435.58 7 -1 5 40 51 0.11803922 -0.10705882 0.00003756 0.01354407 -6 6 -0.08126444 0.08126444 6 0.08126444
435.60 8 0 4 44 56 0.12000000 -0.10000000 0.00002504 0.00732609 5 5 0.03663047 0.03663047 7 0.05128266
435.62 9 1 4 43 57 0.11543860 -0.09087719 0.00002322 0.01019961 1 1 0.01019961 0.01019961 3 0.03059882
435.64 8 2 4 41 55 0.10945455 -0.08909091 0.00002871 0.00624497 -2 2 -0.01248994 0.01248994 4 0.02497989
435.66 7 1 5 41 54 0.10888889 -0.09851852 0.00001689 0.00944456 -1 1 -0.00944456 0.00944456 3 0.02833369
435.68 6 0 5 39 50 0.11200000 -0.10640000 0.00000968 0.00847330 -4 4 -0.03389319 0.03389319 4 0.03389319
435.70 7 0 5 39 51 0.11254902 -0.10156863 0.00000950 0.00486247 1 1 0.00486247 0.00486247 1 0.00486247
435.72 8 1 5 41 55 0.10945455 -0.09418182 0.00000725 0.00800879 4 4 0.03203516 0.03203516 4 0.03203516
435.74 9 1 5 39 54 0.10888889 -0.08814815 0.00001124 0.00606013 -1 1 -0.00606013 0.00606013 3 0.01818038
435.76 7 0 5 42 54 0.11407407 -0.10370370 0.00000134 0.01639700 0 0 0.00000000 0.00000000 6 0.09838197
435.78 8 1 5 46 60 0.11200000 -0.09800000 0.00001171 0.00606910 6 6 0.03641462 0.03641462 6 0.03641462
435.80 9 0 7 46 62 0.10838710 -0.09935484 0.00001938 0.00385858 2 2 0.00771716 0.00771716 4 0.01543433
435.82 10 1 7 44 62 0.10387097 -0.09032258 0.00001938 0.01009837 0 0 0.00000000 0.00000000 4 0.04039349
435.84 9 2 6 45 62 0.10387097 -0.09032258 0.00001938 0.00000000 0 0 0.00000000 0.00000000 4 0.00000000
435.86 10 1 5 41 57 0.11052632 -0.08596491 0.00005375 0.00795506 -5 5 -0.03977528 0.03977528 7 0.05568540
435.88 8 0 4 40 52 0.11846154 -0.09692308 0.00003228 0.01352957 -5 5 -0.06764783 0.06764783 5 0.06764783
435.90 9 -1 6 45 59 0.11627119 -0.10203390 0.00002673 0.00556041 7 7 0.03892286 0.03892286 9 0.05004367
435.92 10 1 6 48 65 0.10984615 -0.09261538 0.00004480 0.01140129 6 6 0.06840775 0.06840775 6 0.06840775
435.94 10 1 4 45 60 0.11666667 -0.08866667 0.00000458 0.00788110 -5 5 -0.03940551 0.03940551 5 0.03940551
435.96 9 1 5 42 57 0.11052632 -0.09087719 0.00003209 0.00652613 -3 3 -0.01957838 0.01957838 5 0.03263064
435.98 7 0 5 38 50 0.11200000 -0.10080000 0.00002611 0.01003164 -7 7 -0.07022150 0.07022150 7 0.07022150
436.00 7 0 4 38 49 0.11714286 -0.10000000 0.00003807 0.00520471 -1 1 -0.00520471 0.00520471 1 0.00520471
436.02 9 2 5 42 58 0.10620690 -0.08689655 0.00000928 0.01706738 9 9 0.15360645 0.15360645 9 0.15360645
436.04 9 1 5 40 55 0.10945455 -0.08909091 0.00001789 0.00391949 -3 3 -0.01175848 0.01175848 3 0.01175848
436.06 9 1 8 39 57 0.09578947 -0.09087719 0.00003478 0.01378133 2 2 0.02756266 0.02756266 4 0.05512531
436.08 9 0 6 40 55 0.10945455 -0.09418182 0.00000486 0.01405897 -2 2 -0.02811795 0.02811795 4 0.05623589
436.10 8 1 5 40 54 0.10888889 -0.09333333 0.00000073 0.00101975 -1 1 -0.00101975 0.00101975 3 0.00305926
436.12 9 1 6 38 54 0.10370370 -0.08814815 0.00001486 0.00733296 0 0 0.00000000 0.00000000 4 0.02933184
436.14 8 2 6 41 57 0.10070175 -0.09087719 0.00001623 0.00405702 3 3 0.01217105 0.01217105 5 0.02028508
436.16 11 2 7 42 62 0.09935484 -0.08129032 0.00002582 0.00968103 5 5 0.04840513 0.04840513 5 0.04840513
436.18 9 1 6 42 58 0.10620690 -0.09172414 0.00003199 0.01248260 -4 4 -0.04993038 0.04993038 4 0.04993038
436.20 11 1 6 43 61 0.10786885 -0.08491803 0.00001400 0.00700608 3 3 0.02101824 0.02101824 3 0.02101824
436.22 9 1 5 42 57 0.11052632 -0.09087719 0.00000658 0.00652485 -4 4 -0.02609941 0.02609941 4 0.02609941
436.24 10 1 6 43 60 0.10733333 -0.08866667 0.00001090 0.00388350 3 3 0.01165050 0.01165050 3 0.01165050
436.26 8 3 6 44 61 0.09868852 -0.08950820 0.00003060 0.00868567 1 1 0.00868567 0.00868567 5 0.04342836
436.28 9 0 5 42 56 0.11500000 -0.09500000 0.00004078 0.01721116 -5 5 -0.08605582 0.08605582 7 0.12047814
436.30 8 0 5 43 56 0.11500000 -0.10000000 0.00001118 0.00500000 0 0 0.00000000 0.00000000 2 0.01000000
436.32 8 1 5 43 57 0.11052632 -0.09578947 0.00001034 0.00614348 1 1 0.00614348 0.00614348 1 0.00614348
436.34 8 1 6 42 57 0.10561404 -0.09578947 0.00001034 0.00491228 0 0 0.00000000 0.00000000 2 0.00982456
436.36 8 1 6 42 57 0.10561404 -0.09578947 0.00001034 0.00000000 0 0 0.00000000 0.00000000 0 0.00000000
436.38 9 0 4 43 56 0.12000000 -0.09500000 0.00006373 0.01440761 -1 1 -0.01440761 0.01440761 5 0.07203806
436.40 9 2 5 42 58 0.10620690 -0.08689655 0.00005874 0.01599736 2 2 0.03199472 0.03199472 4 0.06398945
436.42 9 1 7 43 60 0.10266667 -0.09333333 0.00002655 0.00734611 2 2 0.01469223 0.01469223 4 0.02938445
436.44 8 1 5 42 56 0.11000000 -0.09500000 0.00000679 0.00752034 -4 4 -0.03008137 0.03008137 4 0.03008137
436.46 9 0 5 41 55 0.11454545 -0.09418182 0.00000679 0.00461850 -1 1 -0.00461850 0.00461850 3 0.01385551
436.48 9 0 5 41 55 0.11454545 -0.09418182 0.00000679 0.00000000 0 0 0.00000000 0.00000000 0 0.00000000
436.50 8 0 4 42 54 0.11925926 -0.09851852 0.00001731 0.00640523 -1 1 -0.00640523 0.00640523 3 0.01921568
436.52 11 1 5 44 61 0.11245902 -0.08491803 0.00001670 0.01520581 7 7 0.10644064 0.10644064 7 0.10644064
436.54 9 2 4 42 57 0.11052632 -0.08596491 0.00000481 0.00219802 -4 4 -0.00879208 0.00879208 6 0.01318812
436.56 9 3 5 44 61 0.10327869 -0.08491803 0.00002767 0.00732284 4 4 0.02929138 0.02929138 4 0.02929138
436.58 8 1 4 42 55 0.11454545 -0.09418182 0.00002767 0.01458622 -6 6 -0.08751730 0.08751730 6 0.08751730
436.60 9 1 5 42 57 0.11052632 -0.09087719 0.00000784 0.00520327 2 2 0.01040654 0.01040654 2 0.01040654
436.62 10 1 5 43 59 0.11152542 -0.08779661 0.00000276 0.00323855 2 2 0.00647710 0.00647710 2 0.00647710
436.64 10 1 4 40 55 0.11454545 -0.08400000 0.00001164 0.00485127 -4 4 -0.01940509 0.01940509 4 0.01940509
436.66 8 2 5 40 55 0.10436364 -0.08909091 0.00003728 0.01138362 0 0 0.00000000 0.00000000 4 0.04553448
436.68 10 0 5 42 57 0.11543860 -0.09087719 0.00005091 0.01121809 2 2 0.02243618 0.02243618 6 0.06730854
436.70 8 0 5 43 56 0.11500000 -0.10000000 0.00005778 0.00913334 -1 1 -0.00913334 0.00913334 3 0.02740003
436.72 10 3 5 43 61 0.10327869 -0.08032787 0.00002052 0.02289939 5 5 0.11449693 0.11449693 5 0.11449693
436.74 7 0 4 41 52 0.11846154 -0.10230769 0.00005451 0.02671388 -9 9 -0.24042495 0.24042495 9 0.24042495
436.76 8 2 5 41 56 0.10500000 -0.09000000 0.00003654 0.01823985 4 4 0.07295942 0.07295942 4 0.07295942
436.78 8 0 6 42 56 0.11000000 -0.10000000 0.00002455 0.01118034 0 0 0.00000000 0.00000000 4 0.04472136
436.80 8 0 5 42 55 0.11454545 -0.09927273 0.00000759 0.00460327 -1 1 -0.00460327 0.00460327 1 0.00460327
436.82 9 0 5 43 57 0.11543860 -0.09578947 0.00001653 0.00359594 2 2 0.00719187 0.00719187 2 0.00719187
436.84 8 2 5 44 59 0.10677966 -0.09254237 0.00002055 0.00924775 2 2 0.01849549 0.01849549 4 0.03699099
436.86 9 2 5 43 59 0.10677966 -0.08779661 0.00000277 0.00474576 0 0 0.00000000 0.00000000 2 0.00949153
436.88 8 1 6 42 57 0.10561404 -0.09578947 0.00004140 0.00807741 -2 2 -0.01615482 0.01615482 4 0.03230964
436.90 9 0 5 44 58 0.11586207 -0.09655172 0.00001358 0.01027634 1 1 0.01027634 0.01027634 5 0.05138171
436.92 8 1 3 43 55 0.11963636 -0.09418182 0.00000603 0.00445665 -3 3 -0.01336996 0.01336996 5 0.02228326
436.94 8 1 4 42 55 0.11454545 -0.09418182 0.00001625 0.00509091 0 0 0.00000000 0.00000000 2 0.01018182
436.96 10 1 5 43 59 0.11152542 -0.08779661 0.00000857 0.00706339 4 4 0.02825356 0.02825356 4 0.02825356
436.98 8 0 4 43 55 0.11963636 -0.09927273 0.00003020 0.01405306 -4 4 -0.05621226 0.05621226 4 0.05621226
437.00 9 -1 6 44 58 0.11586207 -0.10137931 0.00002477 0.00432238 3 3 0.01296715 0.01296715 5 0.02161191
437.02 10 1 6 47 64 0.10937500 -0.09187500 0.00000734 0.01150713 6 6 0.06904276 0.06904276 6 0.06904276
437.04 8 1 5 45 59 0.11152542 -0.09728814 0.00001360 0.00582463 -5 5 -0.02912317 0.02912317 5 0.02912317
437.06 8 1 6 43 58 0.10620690 -0.09655172 0.00001069 0.00536927 -1 1 -0.00536927 0.00536927 3 0.01610780
437.08 9 1 5 45 60 0.11200000 -0.09333333 0.00002103 0.00662707 2 2 0.01325414 0.01325414 4 0.02650829
437.10 9 0 5 46 60 0.11666667 -0.09800000 0.00000575 0.00659966 0 0 0.00000000 0.00000000 2 0.01319933
437.12 8 1 4 40 53 0.11358491 -0.09245283 0.00002289 0.00634573 -7 7 -0.04442014 0.04442014 9 0.05711161
437.14 7 1 2 39 49 0.12285714 -0.09428571 0.00001100 0.00945166 -4 4 -0.03780663 0.03780663 4 0.03780663
437.16 9 2 6 42 59 0.10203390 -0.08779661 0.00000291 0.02181091 10 10 0.21810914 0.21810914 10 0.21810914
437.18 9 1 5 41 56 0.11000000 -0.09000000 0.00000651 0.00826521 -3 3 -0.02479563 0.02479563 3 0.02479563
437.20 9 0 4 38 51 0.11803922 -0.09058824 0.00002745 0.00806071 -5 5 -0.04030354 0.04030354 5 0.04030354
437.22 9 1 5 34 49 0.10571429 -0.08285714 0.00000416 0.01454901 -2 2 -0.02909802 0.02909802 6 0.08729406
437.24 9 -1 4 37 49 0.12285714 -0.09428571 0.00002721 0.02060315 0 0 0.00000000 0.00000000 6 0.12361890
437.26 10 1 6 40 57 0.10561404 -0.08596491 0.00005965 0.01914577 8 8 0.15316616 0.15316616 8 0.15316616
437.28 9 0 6 41 56 0.11000000 -0.09500000 0.00004438 0.01004338 -1 1 -0.01004338 0.01004338 3 0.03013014
437.30 10 1 4 42 57 0.11543860 -0.08596491 0.00002123 0.01054567 1 1 0.01054567 0.01054567 5 0.05272835
437.32 9 1 6 43 59 0.10677966 -0.09254237 0.00001561 0.01087383 2 2 0.02174766 0.02174766 4 0.04349531
437.34 9 1 5 44 59 0.11152542 -0.09254237 0.00000951 0.00474576 0 0 0.00000000 0.00000000 2 0.00949153
437.36 9 0 6 43 58 0.11103448 -0.09655172 0.00001205 0.00403930 -1 1 -0.00403930 0.00403930 3 0.01211789
437.38 8 -1 6 45 58 0.11586207 -0.10620690 0.00002331 0.01079481 0 0 0.00000000 0.00000000 4 0.04317924
437.40 9 0 5 44 58 0.11586207 -0.09655172 0.00000636 0.00965517 0 0 0.00000000 0.00000000 4 0.03862069
437.42 9 1 4 41 55 0.11454545 -0.08909091 0.00004958 0.00757610 -3 3 -0.02272829 0.02272829 5 0.03788048
437.44 9 2 6 40 57 0.10070175 -0.08596491 0.00003603 0.01419225 2 2 0.02838450 0.02838450 4 0.05676899
437.46 9 1 6 43 59 0.10677966 -0.09254237 0.00001861 0.00895567 2 2 0.01791133 0.01791133 4 0.03582266
437.48 9 0 5 43 57 0.11543860 -0.09578947 0.00002331 0.00924775 -2 2 -0.01849549 0.01849549 2 0.01849549
437.50 9 0 4 39 52 0.11846154 -0.09153846 0.00002513 0.00521625 -5 5 -0.02608126 0.02608126 5 0.02608126
437.52 9 1 4 36 50 0.11200000 -0.08400000 0.00003991 0.00992874 -2 2 -0.01985748 0.01985748 4 0.03971496
437.54 8 1 5 37 51 0.10705882 -0.09058824 0.00001193 0.00823529 1 1 0.00823529 0.00823529 3 0.02470588
437.56 10 1 6 41 58 0.10620690 -0.08689655 0.00000837 0.00378871 7 7 0.02652095 0.02652095 7 0.02652095
437.58 10 1 5 41 57 0.11052632 -0.08596491 0.00002351 0.00441875 -1 1 -0.00441875 0.00441875 1 0.00441875
437.60 8 1 4 44 57 0.11543860 -0.09578947 0.00000021 0.01098419 0 0 0.00000000 0.00000000 6 0.06590516
437.62 10 1 5 42 58 0.11103448 -0.08689655 0.00000918 0.00992372 1 1 0.00992372 0.00992372 5 0.04961862
437.64 10 0 6 46 62 0.11290323 -0.09483871 0.00000918 0.00815905 4 4 0.03263619 0.03263619 6 0.04895429
437.66 9 0 5 43 57 0.11543860 -0.09578947 0.00000238 0.00270778 -5 5 -0.01353889 0.01353889 5 0.01353889
437.68 8 2 5 41 56 0.10500000 -0.09000000 0.00002564 0.01193660 -1 1 -0.01193660 0.01193660 5 0.05968298
437.70 8 0 5 44 57 0.11543860 -0.10070175 0.00000254 0.01494964 1 1 0.01494964 0.01494964 5 0.07474822
437.72 9 1 6 42 58 0.10620690 -0.09172414 0.00000537 0.01287718 1 1 0.01287718 0.01287718 5 0.06438592
