t f1 f2 f3 f4 Fsum x y Area del_D del_Fsum abs_delFsum (del_Fsum)(del_D) (abs_del_Fsum)(del_D) sum_abs_del_f (sum_abs_del_f)(del_D)
373.44 4 5 67 7 83 -0.10289157 -0.10963855 0.00003804 0.00876501 -5 5 -0.04382507 0.04382507 5 0.04382507
373.46 4 2 67 7 80 -0.10150000 -0.11900000 0.00001412 0.00946431 -3 3 -0.02839292 0.02839292 3 0.02839292
373.48 3 3 66 7 79 -0.10455696 -0.11873418 0.00000336 0.00306850 -1 1 -0.00306850 0.00306850 3 0.00920549
373.50 3 2 62 5 72 -0.10888889 -0.12055556 0.00000842 0.00469926 -7 7 -0.03289479 0.03289479 7 0.03289479
373.52 3 3 61 5 72 -0.10888889 -0.11666667 0.00001728 0.00388889 0 0 0.00000000 0.00000000 2 0.00777778
373.54 3 2 56 2 63 -0.11777778 -0.11777778 0.00001879 0.00895806 -9 9 -0.08062258 0.08062258 9 0.08062258
373.56 3 2 57 7 69 -0.09942029 -0.11971014 0.00001661 0.01845891 6 6 0.11075347 0.11075347 6 0.11075347
373.58 4 2 63 7 76 -0.09947368 -0.11789474 0.00000785 0.00181619 7 7 0.01271335 0.01271335 7 0.01271335
373.60 3 3 67 6 79 -0.10810127 -0.11873418 0.00003482 0.00866832 3 3 0.02600497 0.02600497 7 0.06067826
373.62 4 4 61 6 75 -0.10266667 -0.11013333 0.00001516 0.01017396 -4 4 -0.04069582 0.04069582 8 0.08139165
373.64 2 3 62 5 72 -0.11277778 -0.12055556 0.00006378 0.01452093 -3 3 -0.04356278 0.04356278 5 0.07260463
373.66 4 1 59 6 70 -0.10000000 -0.12000000 0.00000693 0.01278985 -2 2 -0.02557970 0.02557970 8 0.10231879
373.68 4 1 60 8 73 -0.09397260 -0.12082192 0.00001370 0.00608318 3 3 0.01824954 0.01824954 3 0.01824954
373.70 3 1 60 6 70 -0.10400000 -0.12400000 0.00003825 0.01051898 -3 3 -0.03155693 0.03155693 3 0.03155693
373.72 2 3 62 4 71 -0.11633803 -0.12028169 0.00001014 0.01288615 1 1 0.01288615 0.01288615 7 0.09020302
373.74 3 1 54 5 63 -0.10444444 -0.12222222 0.00000248 0.01205085 -8 8 -0.09640680 0.09640680 12 0.14461021
373.76 2 2 51 5 60 -0.10733333 -0.12133333 0.00001901 0.00302255 -3 3 -0.00906765 0.00906765 5 0.01511275
373.78 3 2 42 7 54 -0.08814815 -0.11407407 0.00003537 0.02051263 -6 6 -0.12307581 0.12307581 12 0.24615161
373.80 1 1 47 3 52 -0.11846154 -0.12923077 0.00003537 0.03389140 -2 2 -0.06778280 0.06778280 12 0.40669681
373.82 4 1 50 6 61 -0.09409836 -0.11704918 0.00009475 0.02723886 9 9 0.24514975 0.24514975 9 0.24514975
373.84 4 3 59 6 72 -0.10111111 -0.11277778 0.00003195 0.00821118 11 11 0.09032303 0.09032303 11 0.09032303
373.86 3 3 68 7 81 -0.10543210 -0.11925926 0.00001296 0.00778977 9 9 0.07010794 0.07010794 11 0.08568748
373.88 4 3 68 8 83 -0.09951807 -0.11638554 0.00000485 0.00657525 2 2 0.01315051 0.01315051 2 0.01315051
373.90 4 3 67 9 83 -0.09614458 -0.11638554 0.00000255 0.00337349 0 0 0.00000000 0.00000000 2 0.00674699
373.92 3 4 64 7 78 -0.10410256 -0.11487179 0.00000441 0.00810068 -5 5 -0.04050339 0.04050339 7 0.05670474
373.94 3 3 58 6 70 -0.10400000 -0.11600000 0.00000196 0.00113286 -8 8 -0.00906286 0.00906286 8 0.00906286
373.96 2 0 58 6 66 -0.10606061 -0.13151515 0.00005365 0.01565139 -4 4 -0.06260556 0.06260556 4 0.06260556
373.98 1 1 55 5 62 -0.11290323 -0.13096774 0.00000195 0.00686448 -4 4 -0.02745792 0.02745792 6 0.04118689
374.00 1 1 55 2 59 -0.12576271 -0.13050847 0.00000109 0.01286768 -3 3 -0.03860305 0.03860305 3 0.03860305
374.02 1 1 54 3 59 -0.12101695 -0.13050847 0.00000723 0.00474576 0 0 0.00000000 0.00000000 2 0.00949153
374.04 2 1 59 5 67 -0.11074627 -0.12746269 0.00004110 0.01071278 8 8 0.08570226 0.08570226 8 0.08570226
374.06 3 2 60 4 69 -0.11159420 -0.11971014 0.00004091 0.00779878 2 2 0.01559755 0.01559755 4 0.03119510
374.08 4 3 66 7 80 -0.10150000 -0.11550000 0.00000084 0.01093701 11 11 0.12030714 0.12030714 11 0.12030714
374.10 3 3 64 6 76 -0.10684211 -0.11789474 0.00002074 0.00585430 -4 4 -0.02341721 0.02341721 4 0.02341721
374.12 4 4 61 5 74 -0.10594595 -0.10972973 0.00000558 0.00821404 -2 2 -0.01642808 0.01642808 6 0.04928424
374.14 3 3 59 5 70 -0.10800000 -0.11600000 0.00000298 0.00659814 -4 4 -0.02639255 0.02639255 4 0.02639255
374.16 3 2 61 5 71 -0.10845070 -0.12028169 0.00000640 0.00430535 1 1 0.00430535 0.00430535 3 0.01291604
374.18 2 2 63 7 74 -0.10594595 -0.12486486 0.00001031 0.00522296 3 3 0.01566888 0.01566888 5 0.02611480
374.20 2 2 59 5 68 -0.11117647 -0.12352941 0.00004273 0.00539832 -6 6 -0.03238990 0.03238990 6 0.03238990
374.22 3 5 57 5 70 -0.10800000 -0.10800000 0.00001906 0.01585095 2 2 0.03170190 0.03170190 6 0.09510570
374.24 3 2 60 5 70 -0.10800000 -0.12000000 0.00004800 0.01200000 0 0 0.00000000 0.00000000 6 0.07200000
374.26 0 1 63 6 70 -0.11600000 -0.13600000 0.00000600 0.01788854 0 0 0.00000000 0.00000000 8 0.14310835
374.28 4 3 67 6 80 -0.10500000 -0.11550000 0.00004873 0.02326478 10 10 0.23264780 0.23264780 10 0.23264780
374.30 3 2 65 7 77 -0.10363636 -0.12181818 0.00001172 0.00646366 -3 3 -0.01939099 0.01939099 5 0.03231831
374.32 4 5 61 6 76 -0.10315789 -0.10684211 0.00002679 0.01498372 -1 1 -0.01498372 0.01498372 9 0.13485346
374.34 3 2 58 7 70 -0.10000000 -0.12000000 0.00005895 0.01353154 -6 6 -0.08118922 0.08118922 8 0.10825230
374.36 2 2 60 6 70 -0.10800000 -0.12400000 0.00000778 0.00894427 0 0 0.00000000 0.00000000 4 0.03577709
374.38 3 1 62 6 72 -0.10500000 -0.12444444 0.00000564 0.00303274 2 2 0.00606549 0.00606549 4 0.01213097
374.40 2 1 60 6 69 -0.10753623 -0.12782609 0.00001027 0.00422705 -3 3 -0.01268116 0.01268116 3 0.01268116
374.42 3 3 61 6 73 -0.10547945 -0.11698630 0.00000947 0.01103319 4 4 0.04413276 0.04413276 4 0.04413276
374.44 3 3 57 6 69 -0.10347826 -0.11565217 0.00000603 0.00240513 -4 4 -0.00962053 0.00962053 4 0.00962053
374.46 3 1 53 5 62 -0.10387097 -0.12193548 0.00000410 0.00629557 -7 7 -0.04406899 0.04406899 7 0.04406899
374.48 3 2 56 6 67 -0.10238806 -0.11910448 0.00000250 0.00319587 5 5 0.01597937 0.01597937 5 0.01597937
374.50 3 1 58 6 68 -0.10294118 -0.12352941 0.00003288 0.00445937 1 1 0.00445937 0.00445937 3 0.01337811
374.52 3 3 64 3 73 -0.11698630 -0.11698630 0.00006826 0.01549445 5 5 0.07747223 0.07747223 11 0.17043890
374.54 2 1 65 5 73 -0.11315068 -0.12849315 0.00006441 0.01212928 0 0 0.00000000 0.00000000 6 0.07277571
374.56 3 2 66 7 78 -0.10410256 -0.12205128 0.00000616 0.01110703 5 5 0.05553516 0.05553516 5 0.05553516
374.58 2 2 66 6 76 -0.11052632 -0.12526316 0.00000616 0.00718197 -2 2 -0.01436395 0.01436395 2 0.01436395
374.60 1 2 66 5 74 -0.11729730 -0.12864865 0.00002528 0.00757019 -2 2 -0.01514037 0.01514037 2 0.01514037
374.62 3 4 61 7 75 -0.10266667 -0.11386667 0.00005844 0.02079813 1 1 0.02079813 0.02079813 11 0.22877947
374.64 3 2 61 7 73 -0.10164384 -0.12082192 0.00001703 0.00703006 -2 2 -0.01406011 0.01406011 2 0.01406011
374.66 2 2 63 7 74 -0.10594595 -0.12486486 0.00000143 0.00590369 1 1 0.00590369 0.00590369 3 0.01771107
374.68 3 2 64 7 76 -0.10315789 -0.12157895 0.00001180 0.00430935 2 2 0.00861870 0.00861870 2 0.00861870
374.70 3 3 66 6 78 -0.10769231 -0.11846154 0.00000830 0.00550265 2 2 0.01100530 0.01100530 4 0.02201059
374.72 4 3 72 7 86 -0.10418605 -0.11720930 0.00001134 0.00372317 8 8 0.02978533 0.02978533 8 0.02978533
374.74 3 2 72 8 85 -0.10376471 -0.12352941 0.00002328 0.00633414 -1 1 -0.00633414 0.00633414 3 0.01900242
374.76 2 0 68 6 76 -0.11052632 -0.13263158 0.00000369 0.01133882 -9 9 -0.10204937 0.10204937 9 0.10204937
374.78 4 2 66 7 79 -0.10101266 -0.11873418 0.00003792 0.01684184 3 3 0.05052551 0.05052551 7 0.11789286
374.80 1 2 64 6 73 -0.11315068 -0.12849315 0.00005545 0.01557464 -6 6 -0.09344781 0.09344781 6 0.09344781
374.82 4 3 58 5 70 -0.10400000 -0.11200000 0.00006623 0.01886158 -3 3 -0.05658473 0.05658473 11 0.20747734
374.84 3 2 59 7 71 -0.10056338 -0.12028169 0.00004406 0.00896642 1 1 0.00896642 0.00896642 5 0.04483212
374.86 2 1 61 6 70 -0.10800000 -0.12800000 0.00000851 0.01071800 -1 1 -0.01071800 0.01071800 5 0.05359002
374.88 4 0 66 6 76 -0.10315789 -0.12526316 0.00001986 0.00556204 6 6 0.03337224 0.03337224 8 0.04449632
374.90 2 -1 62 6 69 -0.10753623 -0.13594203 0.00003239 0.01154158 -7 7 -0.08079108 0.08079108 7 0.08079108
374.92 3 1 63 5 72 -0.10888889 -0.12444444 0.00002570 0.01157688 3 3 0.03473064 0.03473064 5 0.05788440
374.94 1 0 63 6 70 -0.11200000 -0.13600000 0.00002570 0.01196703 -2 2 -0.02393407 0.02393407 4 0.04786813
374.96 2 -1 62 6 69 -0.10753623 -0.13594203 0.00001878 0.00446414 -1 1 -0.00446414 0.00446414 3 0.01339243
374.98 3 0 58 6 67 -0.10238806 -0.12746269 0.00002641 0.00991982 -2 2 -0.01983965 0.01983965 6 0.05951895
375.00 2 1 53 5 61 -0.10786885 -0.12622951 0.00000089 0.00561781 -6 6 -0.03370688 0.03370688 8 0.04494250
375.02 3 0 57 5 65 -0.10553846 -0.12707692 0.00000767 0.00247968 4 4 0.00991874 0.00991874 6 0.01487811
375.04 3 0 48 7 58 -0.09172414 -0.12551724 0.00012422 0.01390209 -7 7 -0.09731464 0.09731464 11 0.15292300
375.06 0 -1 50 7 56 -0.10500000 -0.14500000 0.00005793 0.02357597 -2 2 -0.04715194 0.04715194 6 0.14145582
375.08 3 0 51 6 60 -0.09800000 -0.12600000 0.00001667 0.02024846 4 4 0.08099383 0.08099383 6 0.12149074
375.10 4 -1 55 5 63 -0.10000000 -0.12666667 0.00000271 0.00210819 3 3 0.00632456 0.00632456 7 0.01475730
375.12 4 0 59 6 69 -0.09942029 -0.12376812 0.00000995 0.00295595 6 6 0.01773572 0.01773572 6 0.01773572
375.14 2 1 59 6 68 -0.10705882 -0.12764706 0.00002094 0.00856699 -1 1 -0.00856699 0.00856699 3 0.02570098
375.16 2 0 64 7 73 -0.10547945 -0.13232877 0.00002556 0.00494093 5 5 0.02470466 0.02470466 7 0.03458652
375.18 4 0 61 7 72 -0.09722222 -0.12444444 0.00000565 0.01141685 -1 1 -0.01141685 0.01141685 5 0.05708423
375.20 2 0 58 6 66 -0.10606061 -0.13151515 0.00004500 0.01131865 -6 6 -0.06791192 0.06791192 6 0.06791192
375.22 5 1 55 5 66 -0.09757576 -0.11454545 0.00000101 0.01897270 0 0 0.00000000 0.00000000 8 0.15178158
375.24 3 0 62 6 71 -0.10450704 -0.12816901 0.00000886 0.01528542 5 5 0.07642710 0.07642710 11 0.16813963
375.26 2 1 58 7 68 -0.10294118 -0.12764706 0.00000218 0.00165057 -3 3 -0.00495170 0.00495170 7 0.01155397
375.28 3 1 56 7 67 -0.09820896 -0.12328358 0.00002581 0.00643691 -1 1 -0.00643691 0.00643691 3 0.01931074
375.30 3 1 55 4 63 -0.10888889 -0.12222222 0.00000180 0.01073254 -4 4 -0.04293017 0.04293017 4 0.04293017
375.32 2 2 53 5 62 -0.10838710 -0.12193548 0.00000258 0.00057794 -1 1 -0.00057794 0.00057794 5 0.00288970
375.34 2 0 62 6 70 -0.10800000 -0.13200000 0.00000422 0.01007196 8 8 0.08057566 0.08057566 12 0.12086349
375.36 3 0 68 6 77 -0.10727273 -0.12909091 0.00000988 0.00299862 7 7 0.02099036 0.02099036 7 0.02099036
375.38 3 0 67 8 78 -0.10051282 -0.12923077 0.00000442 0.00676135 1 1 0.00676135 0.00676135 3 0.02028406
375.40 2 0 51 6 59 -0.10203390 -0.13050847 0.00000838 0.00198651 -19 19 -0.03774363 0.03774363 19 0.03774363
375.42 4 1 53 5 63 -0.10000000 -0.11777778 0.00001293 0.01289214 4 4 0.05156858 0.05156858 6 0.07735287
375.44 3 0 53 6 62 -0.09935484 -0.12645161 0.00000834 0.00869780 -1 1 -0.00869780 0.00869780 3 0.02609339
375.46 3 0 56 6 65 -0.10123077 -0.12707692 0.00000141 0.00197740 3 3 0.00593221 0.00593221 3 0.00593221
375.48 3 0 52 7 62 -0.09483871 -0.12645161 0.00001446 0.00642257 -3 3 -0.01926772 0.01926772 5 0.03211286
375.50 2 -1 34 2 37 -0.10972973 -0.13243243 0.00003376 0.01604720 -25 25 -0.40118004 0.40118004 25 0.40118004
375.52 1 1 35 4 41 -0.10585366 -0.12634146 0.00002312 0.00721968 4 4 0.02887873 0.02887873 6 0.04331810
375.54 2 0 49 6 57 -0.10070175 -0.13017544 0.00001109 0.00642195 16 16 0.10275125 0.10275125 18 0.11559516
375.56 2 -1 54 7 62 -0.09935484 -0.13548387 0.00000101 0.00547664 5 5 0.02738322 0.02738322 7 0.03833651
375.58 2 1 56 7 66 -0.10181818 -0.12727273 0.00000429 0.00857269 4 4 0.03429074 0.03429074 4 0.03429074
375.60 3 3 56 5 67 -0.10656716 -0.11492537 0.00004565 0.01322913 1 1 0.01322913 0.01322913 5 0.06614567
375.62 4 4 54 5 67 -0.10238806 -0.10656716 0.00004162 0.00934476 0 0 0.00000000 0.00000000 4 0.03737905
375.64 2 3 56 3 64 -0.11812500 -0.11812500 0.00009651 0.01952524 -3 3 -0.05857571 0.05857571 7 0.13667666
375.66 1 2 53 5 61 -0.11245902 -0.12622951 0.00002099 0.00988870 -3 3 -0.02966611 0.02966611 7 0.06922091
375.68 1 3 68 5 77 -0.11818182 -0.12545455 0.00002222 0.00577503 16 16 0.09240056 0.09240056 16 0.09240056
375.70 1 5 64 4 74 -0.12108108 -0.11729730 0.00006755 0.00865716 -3 3 -0.02597148 0.02597148 7 0.06060012
375.72 4 7 67 5 83 -0.10963855 -0.10289157 0.00000611 0.01839719 9 9 0.16557469 0.16557469 9 0.16557469
375.74 2 5 60 4 71 -0.11633803 -0.11239437 0.00001880 0.01162696 -12 12 -0.13952350 0.13952350 12 0.13952350
375.76 1 6 64 4 75 -0.12133333 -0.11386667 0.00000653 0.00520776 4 4 0.02083103 0.02083103 6 0.03124655
375.78 2 7 65 6 80 -0.11200000 -0.10850000 0.00000939 0.01076625 5 5 0.05383127 0.05383127 5 0.05383127
375.80 3 6 65 6 80 -0.10850000 -0.10850000 0.00002414 0.00350000 0 0 0.00000000 0.00000000 2 0.00700000
375.82 5 6 53 4 68 -0.10294118 -0.09470588 0.00004612 0.01487206 -12 12 -0.17846473 0.17846473 16 0.23795298
375.84 2 7 53 8 70 -0.10000000 -0.10400000 0.00003428 0.00974839 2 2 0.01949678 0.01949678 8 0.07798713
375.86 3 5 56 10 74 -0.09081081 -0.10972973 0.00005888 0.01082917 4 4 0.04331669 0.04331669 8 0.08663339
375.88 6 5 60 11 82 -0.08195122 -0.10243902 0.00000695 0.01147374 8 8 0.09178993 0.09178993 8 0.09178993
375.90 2 4 39 8 53 -0.08716981 -0.10830189 0.00002364 0.00784900 -29 29 -0.22762110 0.22762110 29 0.22762110
375.92 4 3 42 9 58 -0.07724138 -0.10620690 0.00006319 0.01014706 5 5 0.05073528 0.05073528 7 0.07102939
375.94 4 0 32 9 45 -0.05911111 -0.11511111 0.00020532 0.02019880 -13 13 -0.26258445 0.26258445 13 0.26258445
375.96 10 8 63 13 94 -0.07148936 -0.08638298 0.00025170 0.03128141 49 49 1.53278914 1.53278914 49 1.53278914
375.98 6 15 72 13 106 -0.08981132 -0.08452830 0.00005437 0.01841559 12 12 0.22098710 0.22098710 20 0.36831183
376.00 5 9 57 7 78 -0.09692308 -0.08974359 0.00000897 0.00881909 -28 28 -0.24693445 0.24693445 28 0.24693445
376.02 2 8 60 4 74 -0.11729730 -0.10216216 0.00004699 0.02386063 -4 4 -0.09544253 0.09544253 10 0.23860633
376.04 2 8 58 6 74 -0.10972973 -0.10216216 0.00001074 0.00756757 0 0 0.00000000 0.00000000 4 0.03027027
376.06 3 7 61 9 80 -0.09800000 -0.10500000 0.00001408 0.01206814 6 6 0.07240881 0.07240881 8 0.09654508
376.08 3 8 61 7 79 -0.10455696 -0.10101266 0.00000943 0.00767415 -1 1 -0.00767415 0.00767415 3 0.02302246
376.10 4 6 55 6 71 -0.10056338 -0.10056338 0.00002079 0.00401877 -8 8 -0.03215019 0.03215019 10 0.04018774
376.12 5 9 57 7 78 -0.09692308 -0.08974359 0.00000774 0.01141576 7 7 0.07991035 0.07991035 7 0.07991035
376.14 4 9 55 7 75 -0.09893333 -0.09146667 0.00001666 0.00264766 -3 3 -0.00794299 0.00794299 3 0.00794299
376.16 5 7 52 10 74 -0.08324324 -0.09459459 0.00006728 0.01599884 -1 1 -0.01599884 0.01599884 9 0.14398955
376.18 6 9 53 10 78 -0.08256410 -0.08615385 0.00001312 0.00846803 4 4 0.03387210 0.03387210 4 0.03387210
376.20 4 8 51 10 73 -0.08630137 -0.09397260 0.00001866 0.00866603 -5 5 -0.04333016 0.04333016 5 0.04333016
376.22 5 9 53 9 76 -0.08842105 -0.08842105 0.00006316 0.00594245 3 3 0.01782736 0.01782736 5 0.02971227
376.24 2 7 51 6 66 -0.10606061 -0.10181818 0.00005912 0.02215033 -10 10 -0.22150325 0.22150325 10 0.22150325
376.26 2 7 52 8 69 -0.09942029 -0.10347826 0.00001347 0.00684468 3 3 0.02053404 0.02053404 3 0.02053404
376.28 3 7 52 7 69 -0.09942029 -0.09942029 0.00000246 0.00405797 0 0 0.00000000 0.00000000 2 0.00811594
376.30 3 6 51 7 67 -0.09820896 -0.10238806 0.00000121 0.00320546 -2 2 -0.00641092 0.00641092 2 0.00641092
376.32 3 8 52 7 70 -0.10000000 -0.09600000 0.00000121 0.00663439 3 3 0.01990317 0.01990317 3 0.01990317
376.34 3 8 52 7 70 -0.10000000 -0.09600000 0.00000121 0.00000000 0 0 0.00000000 0.00000000 0 0.00000000
376.36 3 8 53 8 72 -0.09722222 -0.09722222 0.00000899 0.00303478 2 2 0.00606956 0.00606956 2 0.00606956
376.38 5 8 56 8 77 -0.09272727 -0.09272727 0.00000828 0.00635682 5 5 0.03178409 0.03178409 5 0.03178409
376.40 4 9 55 8 76 -0.09578947 -0.09210526 0.00000828 0.00312474 -1 1 -0.00312474 0.00312474 3 0.00937421
376.42 4 9 55 7 75 -0.09893333 -0.09146667 0.00000277 0.00320806 -1 1 -0.00320806 0.00320806 1 0.00320806
376.44 4 8 49 6 67 -0.09820896 -0.08985075 0.00000347 0.00177085 -8 8 -0.01416683 0.01416683 8 0.01416683
376.46 4 7 54 7 72 -0.09722222 -0.09722222 0.00002405 0.00743722 5 5 0.03718612 0.03718612 7 0.05206057
376.48 5 8 54 8 75 -0.09146667 -0.09146667 0.00002178 0.00813958 3 3 0.02441875 0.02441875 3 0.02441875
376.50 5 9 53 7 74 -0.09459459 -0.08702703 0.00000376 0.00543087 -1 1 -0.00543087 0.00543087 3 0.01629261
376.52 5 9 57 8 79 -0.09392405 -0.09037975 0.00000397 0.00341912 5 5 0.01709558 0.01709558 5 0.01709558
376.54 6 8 51 6 71 -0.09267606 -0.08478873 0.00001221 0.00572861 -8 8 -0.04582885 0.04582885 10 0.05728606
376.56 4 7 55 9 75 -0.09146667 -0.09893333 0.00000497 0.01419621 4 4 0.05678484 0.05678484 10 0.14196209
376.58 4 7 54 9 74 -0.09081081 -0.09837838 0.00000075 0.00085914 -1 1 -0.00085914 0.00085914 1 0.00085914
376.60 3 6 50 7 66 -0.09757576 -0.10181818 0.00001732 0.00758925 -8 8 -0.06071402 0.06071402 8 0.06071402
376.62 4 8 56 8 76 -0.09578947 -0.09578947 0.00000043 0.00628778 10 10 0.06287776 0.06287776 10 0.06287776
376.64 4 6 55 7 72 -0.09722222 -0.10111111 0.00001997 0.00551113 -4 4 -0.02204453 0.02204453 4 0.02204453
376.66 3 3 52 8 66 -0.09333333 -0.11454545 0.00007189 0.01398589 -6 6 -0.08391532 0.08391532 8 0.11188710
376.68 4 7 50 9 70 -0.08800000 -0.09600000 0.00008877 0.01929711 4 4 0.07718843 0.07718843 8 0.15437685
376.70 3 7 50 7 67 -0.09820896 -0.09820896 0.00003255 0.01044520 -3 3 -0.03133561 0.03133561 3 0.03133561
376.72 4 9 56 7 76 -0.09947368 -0.09210526 0.00002250 0.00623335 9 9 0.05610011 0.05610011 9 0.05610011
376.74 4 10 54 9 77 -0.09272727 -0.08909091 0.00001688 0.00738921 1 1 0.00738921 0.00738921 5 0.03694604
376.76 4 8 55 8 75 -0.09520000 -0.09520000 0.00000578 0.00659055 -2 2 -0.01318110 0.01318110 4 0.02636221
376.78 4 7 55 8 74 -0.09459459 -0.09837838 0.00001340 0.00323552 -1 1 -0.00323552 0.00323552 1 0.00323552
376.80 3 7 52 6 68 -0.10294118 -0.09882353 0.00004663 0.00835844 -6 6 -0.05015066 0.05015066 6 0.05015066
376.82 5 8 50 6 69 -0.09536232 -0.08724638 0.00002506 0.01383725 1 1 0.01383725 0.01383725 5 0.06918626
376.84 3 7 50 7 67 -0.09820896 -0.09820896 0.00000955 0.01132614 -2 2 -0.02265228 0.02265228 4 0.04530456
376.86 3 7 54 7 71 -0.10056338 -0.10056338 0.00000955 0.00332966 4 4 0.01331864 0.01331864 4 0.01331864
376.88 4 8 58 8 78 -0.09692308 -0.09692308 0.00001243 0.00514817 7 7 0.03603716 0.03603716 7 0.03603716
376.90 4 8 60 10 82 -0.09219512 -0.09902439 0.00002129 0.00517388 4 4 0.02069554 0.02069554 4 0.02069554
376.92 5 9 55 7 76 -0.09578947 -0.08842105 0.00001366 0.01119599 -6 6 -0.06717592 0.06717592 10 0.11195987
376.94 5 7 51 7 70 -0.09200000 -0.09200000 0.00000620 0.00521239 -6 6 -0.03127432 0.03127432 6 0.03127432
376.96 5 8 54 9 76 -0.08842105 -0.09210526 0.00000641 0.00358050 6 6 0.02148297 0.02148297 6 0.02148297
376.98 3 8 51 7 69 -0.09942029 -0.09536232 0.00001292 0.01147134 -7 7 -0.08029938 0.08029938 7 0.08029938
377.00 4 8 51 7 70 -0.09600000 -0.09200000 0.00000682 0.00479620 1 1 0.00479620 0.00479620 1 0.00479620
377.02 3 8 52 6 69 -0.10347826 -0.09536232 0.00002012 0.00819936 -1 1 -0.00819936 0.00819936 3 0.02459809
377.04 2 8 56 7 73 -0.10547945 -0.10164384 0.00004280 0.00659259 4 4 0.02637035 0.02637035 6 0.03955553
377.06 4 7 54 9 74 -0.09081081 -0.09837838 0.00004458 0.01502772 1 1 0.01502772 0.01502772 7 0.10519401
377.08 5 8 56 8 77 -0.09272727 -0.09272727 0.00001095 0.00596723 3 3 0.01790169 0.01790169 5 0.02983614
377.10 4 8 52 7 71 -0.09661972 -0.09267606 0.00000708 0.00389278 -6 6 -0.02335670 0.02335670 6 0.02335670
377.12 6 8 56 7 77 -0.09272727 -0.08909091 0.00002887 0.00529192 6 6 0.03175152 0.03175152 6 0.03175152
377.14 3 7 54 10 74 -0.09081081 -0.10216216 0.00004795 0.01321100 -3 3 -0.03963300 0.03963300 9 0.11889899
377.16 3 5 51 7 66 -0.09757576 -0.10606061 0.00002523 0.00780784 -8 8 -0.06246272 0.06246272 8 0.06246272
377.18 4 6 54 6 70 -0.10000000 -0.10000000 0.00002523 0.00652747 4 4 0.02610989 0.02610989 6 0.03916483
377.20 3 7 53 7 70 -0.10000000 -0.10000000 0.00002523 0.00000000 0 0 0.00000000 0.00000000 4 0.00000000
377.22 4 8 57 9 78 -0.09333333 -0.09692308 0.00001772 0.00734247 8 8 0.05873978 0.05873978 8 0.05873978
377.24 3 7 58 9 77 -0.09636364 -0.10363636 0.00000071 0.00736552 -1 1 -0.00736552 0.00736552 3 0.02209657
377.26 4 9 60 10 83 -0.09277108 -0.09614458 0.00000060 0.00830863 6 6 0.04985176 0.04985176 6 0.04985176
377.28 3 6 54 8 71 -0.09661972 -0.10450704 0.00001206 0.00920558 -12 12 -0.11046701 0.11046701 12 0.11046701
377.30 6 7 54 8 75 -0.08773333 -0.09146667 0.00002696 0.01578034 4 4 0.06312137 0.06312137 4 0.06312137
377.32 4 9 55 9 77 -0.09272727 -0.09272727 0.00002114 0.00515059 2 2 0.01030118 0.01030118 6 0.03090353
377.34 4 6 51 9 70 -0.08800000 -0.10000000 0.00003268 0.00867408 -7 7 -0.06071856 0.06071856 7 0.06071856
377.36 3 7 53 8 71 -0.09661972 -0.10056338 0.00001700 0.00863811 1 1 0.00863811 0.00863811 5 0.04319055
377.38 3 6 54 8 71 -0.09661972 -0.10450704 0.00000563 0.00394366 0 0 0.00000000 0.00000000 2 0.00788732
377.40 3 8 57 8 76 -0.09947368 -0.09947368 0.00000945 0.00578617 5 5 0.02893087 0.02893087 5 0.02893087
377.42 4 10 61 8 83 -0.09951807 -0.09277108 0.00000361 0.00670275 7 7 0.04691923 0.04691923 7 0.04691923
377.44 3 7 56 8 74 -0.09837838 -0.10216216 0.00002890 0.00945998 -9 9 -0.08513983 0.08513983 9 0.08513983
377.46 3 6 52 9 70 -0.09200000 -0.10400000 0.00001926 0.00663787 -4 4 -0.02655149 0.02655149 6 0.03982724
377.48 4 6 49 7 66 -0.09333333 -0.09757576 0.00002570 0.00656115 -4 4 -0.02624459 0.02624459 6 0.03936689
377.50 3 6 54 7 70 -0.10000000 -0.10400000 0.00000012 0.00925826 4 4 0.03703303 0.03703303 6 0.05554955
377.52 2 6 58 7 73 -0.10547945 -0.10931507 0.00001644 0.00763376 3 3 0.02290129 0.02290129 5 0.03816882
377.54 2 7 65 10 84 -0.10000000 -0.11000000 0.00002107 0.00552209 11 11 0.06074304 0.06074304 11 0.06074304
377.56 3 4 72 12 91 -0.09384615 -0.11846154 0.00002753 0.01046267 7 7 0.07323869 0.07323869 13 0.13601471
377.58 3 6 58 9 76 -0.09578947 -0.10684211 0.00003212 0.01178082 -15 15 -0.17671230 0.17671230 19 0.22383558
377.60 2 4 45 6 57 -0.10070175 -0.11052632 0.00000625 0.00614035 -19 19 -0.11666667 0.11666667 19 0.11666667
377.62 3 4 41 7 55 -0.08909091 -0.10436364 0.00015488 0.01314497 -2 2 -0.02628995 0.02628995 6 0.07886985
377.64 3 0 33 8 44 -0.07000000 -0.12090909 0.00014938 0.02526292 -11 11 -0.27789207 0.27789207 13 0.32841790
377.66 4 1 43 15 63 -0.05555556 -0.11777778 0.00012003 0.01477996 19 19 0.28081916 0.28081916 19 0.28081916
377.68 7 4 55 16 82 -0.06146341 -0.10243902 0.00012977 0.01643716 19 19 0.31230600 0.31230600 19 0.31230600
377.70 4 5 56 14 79 -0.07620253 -0.10810127 0.00003087 0.01578932 -3 3 -0.04736795 0.04736795 7 0.11052522
